fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,record_type,rn_type,rn_condition_structure,rn_poor_features,rn_poor_features_other,rn_condition_lot,rn_junk,rn_sidewalk,ai_gutter,ai_roof,ai_siding,ai_landscape,ai_photo,ai_photo_obstruction,ri_sidewalk,ri_sidewalk_condition,ri_accessibility,ri_trees,ri_street_lights,ri_wayfinding,ri_drainage_type,ri_ditch_condition,ri_curb_gutter_condition,cd_first_floor,cd_first_floor_other,cd_vacant_lot_type,cd_vacant_lot_type_other,cd_vacant_lot_parking_surface,cd_vacant_lot_parking_condition,cd_vacant_lot_unpaved_parking_condition,cd_metal_cladding,cd_upper_story,cd_upper_story_type,cd_upper_story_type_other,cd_condition_structure,cd_structure_deficiencies,cd_structure_deficiencies_other,cd_sidewalk_condition,di_trees,di_street_lights,di_wayfinding,di_features,di_features_other,p_access,p_tree_canopy,p_lighting,p_type,p_type_other,does_the_park_include_any_of_the_following_park_types,does_the_park_include_any_of_the_following_park_types_other,p_condition,p_features,p_features_other,photos,photos_caption,photos_url,address_sub_thoroughfare,address_thoroughfare,address_combined,address_suite,address_locality,address_sub_admin_area,address_admin_area,address_postal_code,address_country,address_full,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
bd05aa30-07e9-4ac1-ac2a-883aa0bfb24c,2023-06-19 09:44:03 CDT,2023-06-19 11:14:20 CDT,sri1919@iastate.edu,bahanson@iastate.edu,2023-06-19 10:16:02 CDT,2023-06-19 11:14:21 CDT,2,,,,42.3565,-92.770995,POINT (-92.770995 42.3565),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68170767-5fd7-4ad4-8d52-3bff453b8cd2,,https://web.fulcrumapp.com/photos/view?photos=68170767-5fd7-4ad4-8d52-3bff453b8cd2,1204,6th Street,1204 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,1204 6th Street Grundy Center Grundy County Iowa 50638 United States,284.2999878,,,,
67479ed9-3755-447e-ad5a-cfc34d07589f,2023-06-19 09:45:27 CDT,2023-06-19 11:14:43 CDT,sri1919@iastate.edu,bahanson@iastate.edu,2023-06-19 10:16:02 CDT,2023-06-19 11:14:44 CDT,2,,,,42.356181,-92.770994,POINT (-92.770994 42.356181),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b93c923f-f362-4b0a-8190-cf8576da5dc0,,https://web.fulcrumapp.com/photos/view?photos=b93c923f-f362-4b0a-8190-cf8576da5dc0,1208,6th Street,1208 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,1208 6th Street Grundy Center Grundy County Iowa 50638 United States,281.3999939,,,,
46f9139c-bae4-4965-9e2d-c8f9b37750c6,2023-06-19 09:46:51 CDT,2023-06-19 11:14:59 CDT,sri1919@iastate.edu,bahanson@iastate.edu,2023-06-19 10:16:03 CDT,2023-06-19 11:15:00 CDT,2,,,,42.356006,-92.770987,POINT (-92.770987 42.356006),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Fair,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a1cd844-9ab0-49d5-b11d-732e7c5b02fd,,https://web.fulcrumapp.com/photos/view?photos=3a1cd844-9ab0-49d5-b11d-732e7c5b02fd,1210,6th Street,1210 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,1210 6th Street Grundy Center Grundy County Iowa 50638 United States,280.8999939,,,,
973e6345-ee00-4ff1-b3c5-31011d4476db,2023-06-19 09:52:36 CDT,2023-06-19 09:54:16 CDT,sri1919@iastate.edu,sri1919@iastate.edu,2023-06-19 10:16:03 CDT,2023-06-19 10:16:03 CDT,1,,,,42.3578808,-92.7714803,POINT (-92.7714803 42.3578808),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Fair,Good,Good,Good,Good,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4cf1f3f-40c3-4ad3-a3ac-35c9e0e08a9f,,https://web.fulcrumapp.com/photos/view?photos=a4cf1f3f-40c3-4ad3-a3ac-35c9e0e08a9f,1007,6th Street,1007 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,1007 6th Street Grundy Center Grundy County Iowa 50638 United States,282,7.209,,,9.152733
4089000e-5bf7-4140-b0dc-611c776b41ad,2023-06-19 09:54:36 CDT,2023-06-19 09:55:45 CDT,sri1919@iastate.edu,sri1919@iastate.edu,2023-06-19 10:16:04 CDT,2023-06-19 10:16:04 CDT,1,,,,42.3580142,-92.7714591,POINT (-92.7714591 42.3580142),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1af8f00e-024d-43ec-8c93-8ee74e61483d,,https://web.fulcrumapp.com/photos/view?photos=1af8f00e-024d-43ec-8c93-8ee74e61483d,1005,6th Street,1005 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,1005 6th Street Grundy Center Grundy County Iowa 50638 United States,282,3.9,,,13.425563
4834832d-9156-4904-926e-4c642a5d7fd2,2023-06-19 09:56:06 CDT,2023-06-19 09:57:38 CDT,sri1919@iastate.edu,sri1919@iastate.edu,2023-06-19 10:16:04 CDT,2023-06-19 10:16:04 CDT,1,,,,42.3581684,-92.7713436,POINT (-92.7713436 42.3581684),Residential Neighborhood,Single family detached housing unit,Good,,,Fair,no,Good,Good,Good,Good,Good,Partially Obstructed,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f244a1cb-71a0-4385-b826-60ac69485bc7,,https://web.fulcrumapp.com/photos/view?photos=f244a1cb-71a0-4385-b826-60ac69485bc7,1003,6th Street,1003 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,1003 6th Street Grundy Center Grundy County Iowa 50638 United States,281.1999817,8.179,,,5.658341
2187731f-8fa0-4a7e-8bbd-060e0699398b,2023-06-19 09:57:40 CDT,2023-06-19 09:58:39 CDT,sri1919@iastate.edu,sri1919@iastate.edu,2023-06-19 10:16:05 CDT,2023-06-19 10:16:05 CDT,1,,,,42.3582327,-92.7714313,POINT (-92.7714313 42.3582327),General Residential Impressions,,,,,,,,,,,,,,yes,Poor,yes,Poor or No street trees,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,6th Street,1003 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,1003 6th Street Grundy Center Grundy County Iowa 50638 United States,281.5,3.9,,,
9667592e-a341-47b0-9b91-1e9c811c326c,2023-06-19 08:37:37 CDT,2023-06-19 08:40:33 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:06 CDT,2023-06-19 10:17:06 CDT,1,,,,42.35973674,-92.76688978,POINT (-92.7668897768057 42.35973674309824),Residential Neighborhood,Single family detached housing unit,Fair,,,Good,no,Good,Fair,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123836c9-8820-46ba-9e74-9a057c29cc79,,https://web.fulcrumapp.com/photos/view?photos=123836c9-8820-46ba-9e74-9a057c29cc79,307,I Ave,307 I Ave,,Grundy Center,Grundy County,IA,50638,US,307 I Ave Grundy Center Grundy County IA 50638 US,,,,,
a45c31d1-1c24-43aa-af10-4fadb8dada19,2023-06-19 08:43:33 CDT,2023-06-19 08:46:51 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:07 CDT,2023-06-19 10:17:07 CDT,1,,,,42.35948156,-92.76663061,POINT (-92.76663060815224 42.359481559776995),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,yes,Good,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"e3c7a8ab-1ccb-4d32-b0db-2241d9a8827d,68adda2b-6a23-4307-8e40-badf8a4c1070",",",https://web.fulcrumapp.com/photos/view?photos=e3c7a8ab-1ccb-4d32-b0db-2241d9a8827d%2C68adda2b-6a23-4307-8e40-badf8a4c1070,902,Third St,902 Third St,,Grundy Center,Grundy County,IA,50638,US,902 Third St Grundy Center Grundy County IA 50638 US,312.8218384,35,15.00500774,-1,-1
3c8390e4-c90a-4325-a103-1a2b3b96d5b1,2023-06-19 08:48:43 CDT,2023-06-19 08:51:08 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:07 CDT,2023-06-19 10:17:07 CDT,1,,,,42.3596964,-92.76521792,POINT (-92.76521791732779 42.359696396692605),General Residential Impressions,,,,,,,,,,,,,,yes,Good,yes,Good,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4983f1d9-3dab-4007-947c-bb7a74178aca,69ac5267-6ae8-498b-ae98-fbe8244f3621",",",https://web.fulcrumapp.com/photos/view?photos=4983f1d9-3dab-4007-947c-bb7a74178aca%2C69ac5267-6ae8-498b-ae98-fbe8244f3621,205,I Ave,205 I Ave,,Grundy Center,Grundy County,IA,50638,US,205 I Ave Grundy Center Grundy County IA 50638 US,313.3693142,35,15.06340885,-1,-1
338bbca5-d0de-4afa-9847-717cdd0e03d0,2023-06-19 08:54:52 CDT,2023-06-19 08:56:43 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:08 CDT,2023-06-19 10:17:08 CDT,1,,,,42.35997351,-92.76489693,POINT (-92.76489693163573 42.3599735067188),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,No Sidewalk,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045521d5-fdd8-4bb3-be95-7981726a20a3,,https://web.fulcrumapp.com/photos/view?photos=045521d5-fdd8-4bb3-be95-7981726a20a3,805,Second St,805 Second St,,Grundy Center,Grundy County,IA,50638,US,805 Second St Grundy Center Grundy County IA 50638 US,,,,,
8e5a2644-bd7f-4bab-b3ae-ce225f72e003,2023-06-19 09:05:11 CDT,2023-06-19 09:07:25 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:09 CDT,2023-06-19 10:17:09 CDT,1,,,,42.36142922,-92.76557654,POINT (-92.76557653756566 42.36142921872596),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54bd77ca-7565-4776-bef4-1fdb5812dc88,,https://web.fulcrumapp.com/photos/view?photos=54bd77ca-7565-4776-bef4-1fdb5812dc88,208,G Ave,208 G Ave,,Grundy Center,Grundy County,IA,50638,US,208 G Ave Grundy Center Grundy County IA 50638 US,312.72447,8.251427455,8.696035755,1.366312504,268.4485932
32ef2688-e045-4d60-b31d-8a1dace5c559,2023-06-19 09:12:52 CDT,2023-06-19 09:14:25 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:10 CDT,2023-06-19 10:17:10 CDT,1,,,,42.36141991,-92.76713764,POINT (-92.76713764289256 42.36141990694794),Residential Neighborhood,Stand-alone business unit (any type of business),Good,,,Fair,no,No Sidewalk,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e74f47d7-1d8d-4345-bbe0-4474c9b1e720,,https://web.fulcrumapp.com/photos/view?photos=e74f47d7-1d8d-4345-bbe0-4474c9b1e720,310,G Ave,310 G Ave,,Grundy Center,Grundy County,IA,50638,US,310 G Ave Grundy Center Grundy County IA 50638 US,313.5114747,31.24444552,23.39601985,0.702191293,302.3652469
b4ace8bc-196e-4021-9a4a-1cd7207d7c5f,2023-06-19 09:16:52 CDT,2023-06-19 09:18:32 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:10 CDT,2023-06-19 10:17:10 CDT,1,,,,42.36108632,-92.76711536,POINT (-92.76711535512798 42.361086318469276),Residential Neighborhood,Single family detached housing unit,Good,,,Fair,no,Poor,Poor,Good,Good,Fair,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bc4af32-067d-4803-a7ef-af5ea39215a6,,https://web.fulcrumapp.com/photos/view?photos=9bc4af32-067d-4803-a7ef-af5ea39215a6,704,Frost St,704 Frost St,,Grundy Center,Grundy County,IA,50638,US,704 Frost St Grundy Center Grundy County IA 50638 US,,,,,
b6c24ac0-cabd-4102-8f59-fd0b2d7117fd,2023-06-19 09:20:40 CDT,2023-06-19 09:22:08 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:11 CDT,2023-06-19 10:17:11 CDT,1,,,,42.3606075,-92.76655289,POINT (-92.76655288775963 42.360607501880715),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Fair,Fair,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcb948dc-d0a8-4296-aabd-cc4423237e12,,https://web.fulcrumapp.com/photos/view?photos=bcb948dc-d0a8-4296-aabd-cc4423237e12,305,H Ave,305 H Ave,,Grundy Center,Grundy County,IA,50638,US,305 H Ave Grundy Center Grundy County IA 50638 US,314.1858692,35,23.69512177,-1,-1
1faca36c-93fe-4d92-8744-215175c870a9,2023-06-19 09:26:19 CDT,2023-06-19 09:29:10 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:11 CDT,2023-06-19 10:17:11 CDT,1,,,,42.36057757,-92.76630413,POINT (-92.76630412577417 42.36057756530734),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Poor,Good,Good,Good,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6155cbf-e5ff-4c51-8188-5d09ba7be9c5,,https://web.fulcrumapp.com/photos/view?photos=e6155cbf-e5ff-4c51-8188-5d09ba7be9c5,301,H Ave,301 H Ave,,Grundy Center,Grundy County,IA,50638,US,301 H Ave Grundy Center Grundy County IA 50638 US,312.8473556,17.53216486,6.798489864,0.254128337,348.1668075
d0ae4297-7156-482a-a99e-ea31472b43f6,2023-06-19 09:31:57 CDT,2023-06-19 09:33:37 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:12 CDT,2023-06-19 10:17:12 CDT,1,,,,42.3604827,-92.76548549,POINT (-92.765485485515 42.36048269840092),Residential Neighborhood,Single family detached housing unit,Fair,,,Good,no,Fair,Fair,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"b7ae4d47-3cfe-4af4-9afd-4661730fe2ea,ac9bf019-2c51-4f19-9d9e-15687df4d194",",",https://web.fulcrumapp.com/photos/view?photos=b7ae4d47-3cfe-4af4-9afd-4661730fe2ea%2Cac9bf019-2c51-4f19-9d9e-15687df4d194,208,H Ave,208 H Ave,,Grundy Center,Grundy County,IA,50638,US,208 H Ave Grundy Center Grundy County IA 50638 US,313.7185492,7.968199304,5.497929723,0.42247352,174.4719206
71209aa8-1e5c-4759-83a2-184514e25a20,2023-06-19 09:38:04 CDT,2023-06-19 09:40:34 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:13 CDT,2023-06-19 10:17:13 CDT,1,,,,42.36016992,-92.76616588,POINT (-92.76616587770971 42.360169919517496),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Fair,Good,Good,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e6f3687-7903-415f-b5be-cec3a8ba26dd,,https://web.fulcrumapp.com/photos/view?photos=2e6f3687-7903-415f-b5be-cec3a8ba26dd,803,Third St,803 Third St,,Grundy Center,Grundy County,IA,50638,US,803 Third St Grundy Center Grundy County IA 50638 US,,,,,
a9e72179-29d1-4727-9ded-fcc5ca564763,2023-06-19 09:44:33 CDT,2023-06-19 09:46:26 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:13 CDT,2023-06-19 10:17:13 CDT,1,,,,42.35973643,-92.76663152,POINT (-92.76663151833637 42.359736429941265),Residential Neighborhood,Single family detached housing unit,Fair,,,Fair,no,Poor,Fair,Good,Fair,Fair,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2728a4b9-add1-485f-8c97-c38ffe089093,06dd6d57-6818-4e2c-a13d-ecb71d335cbe",",",https://web.fulcrumapp.com/photos/view?photos=2728a4b9-add1-485f-8c97-c38ffe089093%2C06dd6d57-6818-4e2c-a13d-ecb71d335cbe,305,I Ave,305 I Ave,,Grundy Center,Grundy County,IA,50638,US,305 I Ave Grundy Center Grundy County IA 50638 US,,,,,
d968b08e-4ef6-44df-a0af-d815afd981b0,2023-06-19 08:30:09 CDT,2023-06-19 08:31:46 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:13 CDT,2023-06-19 10:17:13 CDT,1,,,,42.35910977,-92.76680313,POINT (-92.76680312777718 42.35910976643393),Residential Neighborhood,Duplex housing unit (2 units),Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805e500e-720c-41e5-a57f-3a2f8f2ac7cd,,https://web.fulcrumapp.com/photos/view?photos=805e500e-720c-41e5-a57f-3a2f8f2ac7cd,903,Third St,903 Third St,,Grundy Center,Grundy County,IA,50638,US,903 Third St Grundy Center Grundy County IA 50638 US,311.6865686,4.740710071,3.369006538,0,9.032804728
862dec6c-3bf6-4652-8517-df2fb37edd45,2023-06-19 09:47:26 CDT,2023-06-19 09:52:49 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:14 CDT,2023-06-19 10:17:14 CDT,1,,,,42.36015856,-92.76752655,POINT (-92.76752654577172 42.360158558834655),Residential Neighborhood,Single family detached housing unit,Fair,,,Fair,no,Poor,Poor,Fair,Fair,Fair,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6be5a072-325a-4f9b-af10-c869f2500844,b6c6a02f-9797-49e3-9f98-120e683ac747",",",https://web.fulcrumapp.com/photos/view?photos=6be5a072-325a-4f9b-af10-c869f2500844%2Cb6c6a02f-9797-49e3-9f98-120e683ac747,803,Frost St,803 Frost St,,Grundy Center,Grundy County,IA,50638,US,803 Frost St Grundy Center Grundy County IA 50638 US,,,,,
d39bf5ff-3b37-4550-a63d-b81d9321df9d,2023-06-19 08:34:46 CDT,2023-06-19 08:35:37 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:14 CDT,2023-06-19 10:17:14 CDT,1,,,,42.35940801,-92.76680186,POINT (-92.76680186399516 42.3594080144934),Residential Neighborhood,Duplex housing unit (2 units),Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9ea2a59-7ee6-404c-9729-97fb0ff21adf,,https://web.fulcrumapp.com/photos/view?photos=d9ea2a59-7ee6-404c-9729-97fb0ff21adf,901,Third St,901 Third St,,Grundy Center,Grundy County,IA,50638,US,901 Third St Grundy Center Grundy County IA 50638 US,317.4079247,3.535533906,3,0.360000014,253.828125
b2be7f9b-952a-4019-88d1-fdbb6610983d,2023-06-19 09:55:30 CDT,2023-06-19 09:58:06 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:14 CDT,2023-06-19 10:17:14 CDT,1,,,,42.35917661,-92.76759056,POINT (-92.76759055687995 42.35917661201526),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,No Sidewalk,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7c464a3-e69b-4798-85a6-cd83a5c49bb7,,https://web.fulcrumapp.com/photos/view?photos=f7c464a3-e69b-4798-85a6-cd83a5c49bb7,903,Frost St,903 Frost St,,Grundy Center,Grundy County,IA,50638,US,903 Frost St Grundy Center Grundy County IA 50638 US,,,,,
809ad7c4-f661-44a3-a4d8-cae4f937e10f,2023-06-19 08:51:51 CDT,2023-06-19 08:52:54 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:15 CDT,2023-06-19 10:17:15 CDT,1,,,,42.35961228,-92.76511491,POINT (-92.7651149061411 42.35961227753721),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d98877ff-78bf-4aa2-964a-7d0c0cb28740,,https://web.fulcrumapp.com/photos/view?photos=d98877ff-78bf-4aa2-964a-7d0c0cb28740,201,I Ave,201 I Ave,,Grundy Center,Grundy County,IA,50638,US,201 I Ave Grundy Center Grundy County IA 50638 US,312.9737206,4.602448408,3.555559828,0.829999983,90.35156929
e6594657-7b10-41fa-9236-43a09e37070d,2023-06-19 09:58:09 CDT,2023-06-19 09:59:40 CDT,leathing@iastate.edu,leathing@iastate.edu,2023-06-19 10:17:15 CDT,2023-06-19 10:17:15 CDT,1,,,,42.3588896,-92.767006,POINT (-92.7670059997076 42.35888959949202),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e2729f4-0048-4ff4-a119-bfb0a4821518,,https://web.fulcrumapp.com/photos/view?photos=2e2729f4-0048-4ff4-a119-bfb0a4821518,906,Frost St,906 Frost St,,Grundy Center,Grundy County,IA,50638,US,906 Frost St Grundy Center Grundy County IA 50638 US,,,,,
a3d17c89-606f-44a4-8de0-ab85d8223e15,2023-06-19 08:56:05 CDT,2023-06-19 08:57:40 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:15 CDT,2023-06-19 10:17:15 CDT,1,,,,42.36051588,-92.7647991,POINT (-92.76479909887708 42.36051588144596),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Fair,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f98416d-a270-4dfc-b25a-20f024457e18,,https://web.fulcrumapp.com/photos/view?photos=7f98416d-a270-4dfc-b25a-20f024457e18,202,H Ave,202 H Ave,,Grundy Center,Grundy County,IA,50638,US,202 H Ave Grundy Center Grundy County IA 50638 US,319.7163964,4.338681498,6.000386264,0.839999974,339.2578101
145bf7b0-61f9-43ed-ba7c-1947d177aa82,2023-06-19 09:09:02 CDT,2023-06-19 09:10:33 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:16 CDT,2023-06-19 10:17:16 CDT,1,,,,42.36132248,-92.76645527,POINT (-92.76645527229901 42.36132248308729),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Poor,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2590c4f-81b2-4438-8576-966ae5d92fef,,https://web.fulcrumapp.com/photos/view?photos=d2590c4f-81b2-4438-8576-966ae5d92fef,304,G Ave,304 G Ave,,Grundy Center,Grundy County,IA,50638,US,304 G Ave Grundy Center Grundy County IA 50638 US,314.2029686,5.239767357,4,0.649999976,246.09375
c96fb5a0-867c-452a-8969-7145c6f33d35,2023-06-19 09:12:53 CDT,2023-06-19 09:13:47 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:16 CDT,2023-06-19 10:17:16 CDT,1,,,,42.36134444,-92.7669141,POINT (-92.76691409767862 42.3613444436736),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acdd0aff-6ef6-4bac-b152-185e20f50eca,,https://web.fulcrumapp.com/photos/view?photos=acdd0aff-6ef6-4bac-b152-185e20f50eca,308,G Ave,308 G Ave,,Grundy Center,Grundy County,IA,50638,US,308 G Ave Grundy Center Grundy County IA 50638 US,311.0008202,3.535533906,3,0.170000002,207.0703125
e1ecd88c-e2df-43ec-89ca-ae51dce89387,2023-06-19 09:17:46 CDT,2023-06-19 09:18:19 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:17 CDT,2023-06-19 10:17:17 CDT,1,,,,42.36057092,-92.76723259,POINT (-92.76723258653995 42.36057092273223),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d758aaaa-a738-492b-9a1e-9fbb0661f8d9,,https://web.fulcrumapp.com/photos/view?photos=d758aaaa-a738-492b-9a1e-9fbb0661f8d9,309,H Ave,309 H Ave,,Grundy Center,Grundy County,IA,50638,US,309 H Ave Grundy Center Grundy County IA 50638 US,314.3715334,4.738191644,3.37254755,1.102881292,181.6773531
d5704a22-ad33-4554-96f1-58ea72a99017,2023-06-19 09:18:28 CDT,2023-06-19 09:19:28 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:17 CDT,2023-06-19 10:17:17 CDT,1,,,,42.36035166,-92.76720572,POINT (-92.76720572192312 42.360351658960596),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d7d6961-918f-4ff4-9b8d-99e0ec22e599,,https://web.fulcrumapp.com/photos/view?photos=8d7d6961-918f-4ff4-9b8d-99e0ec22e599,310,H Ave,310 H Ave,,Grundy Center,Grundy County,IA,50638,US,310 H Ave Grundy Center Grundy County IA 50638 US,,,,,
f04bc630-c3fa-4e4e-8260-91dbe1b06ce3,2023-06-19 09:20:24 CDT,2023-06-19 09:20:53 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:18 CDT,2023-06-19 10:17:18 CDT,1,,,,42.36050001,-92.76693972,POINT (-92.76693971625085 42.360500013295855),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c1dcac3-ffc9-42ee-abfc-b8a158ac49a7,,https://web.fulcrumapp.com/photos/view?photos=7c1dcac3-ffc9-42ee-abfc-b8a158ac49a7,308,H Ave,308 H Ave,,Grundy Center,Grundy County,IA,50638,US,308 H Ave Grundy Center Grundy County IA 50638 US,313.8815644,4.72716866,3.387980739,0.974782701,83.5870986
9785e658-828e-43d4-b6aa-8779989797e1,2023-06-19 09:24:11 CDT,2023-06-19 09:25:20 CDT,alexcory@iastate.edu,alexcory@iastate.edu,2023-06-19 10:17:18 CDT,2023-06-19 10:17:18 CDT,1,,,,42.36044758,-92.76622142,POINT (-92.76622141720053 42.36044758003425),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd44d6df-5c29-4d58-b791-9cb175c253a5,,https://web.fulcrumapp.com/photos/view?photos=fd44d6df-5c29-4d58-b791-9cb175c253a5,302,H Ave,302 H Ave,,Grundy Center,Grundy County,IA,50638,US,302 H Ave Grundy Center Grundy County IA 50638 US,327.9731712,4.290198778,8,0,13.0078125
