fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,record_type,rn_type,rn_condition_structure,rn_poor_features,rn_poor_features_other,rn_condition_lot,rn_junk,rn_sidewalk,ai_gutter,ai_roof,ai_siding,ai_landscape,ai_photo,ai_photo_obstruction,ri_sidewalk,ri_sidewalk_condition,ri_accessibility,ri_trees,ri_street_lights,ri_wayfinding,ri_drainage_type,ri_ditch_condition,ri_curb_gutter_condition,cd_first_floor,cd_first_floor_other,cd_vacant_lot_type,cd_vacant_lot_type_other,cd_vacant_lot_parking_surface,cd_vacant_lot_parking_condition,cd_vacant_lot_unpaved_parking_condition,cd_metal_cladding,cd_upper_story,cd_upper_story_type,cd_upper_story_type_other,cd_condition_structure,cd_structure_deficiencies,cd_structure_deficiencies_other,cd_sidewalk_condition,di_trees,di_street_lights,di_wayfinding,di_features,di_features_other,p_access,p_tree_canopy,p_lighting,p_type,p_type_other,does_the_park_include_any_of_the_following_park_types,does_the_park_include_any_of_the_following_park_types_other,p_condition,p_features,p_features_other,photos,photos_caption,photos_url,address_sub_thoroughfare,address_thoroughfare,address_combined,address_suite,address_locality,address_sub_admin_area,address_admin_area,address_postal_code,address_country,address_full,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
d566ea41-703d-4aee-8eea-eb9d21e0333e,2023-06-20 09:28:48 CDT,2023-06-20 09:30:03 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:15:56 CDT,2023-06-20 10:15:56 CDT,1,,,,42.47009918,-91.90046589,POINT (-91.90046589478888 42.470099176767874),Residential Neighborhood,Single family detached housing unit,Fair,,,Poor,yes,Fair,Poor,Good,Fair,Good,Partially Obstructed,"Overgrown vegetation (bushes/weeds),Trees",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e7bf65-a5ff-497a-bef1-33cc7c446fbe,,https://web.fulcrumapp.com/photos/view?photos=a0e7bf65-a5ff-497a-bef1-33cc7c446fbe,211,Sixth Ave NW,211 Sixth Ave NW,,Independence,Buchanan County,IA,50644,US,211 Sixth Ave NW Independence Buchanan County IA 50644 US,,,,,
888b0ac1-39ce-4587-b1ff-83962d11c393,2023-06-20 09:30:07 CDT,2023-06-20 09:30:36 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:15:58 CDT,2023-06-20 10:15:58 CDT,1,,,,42.46997803,-91.9002371,POINT (-91.90023709619317 42.46997803258674),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,yes,Good,Good,Good,Curb and gutter,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ea4c01f5-90cb-454a-81f6-8fb3e6722852,6b3480de-4c8c-4ea5-af91-37547af93a86",",",https://web.fulcrumapp.com/photos/view?photos=ea4c01f5-90cb-454a-81f6-8fb3e6722852%2C6b3480de-4c8c-4ea5-af91-37547af93a86,207,Sixth Ave NW,207 Sixth Ave NW,,Independence,Buchanan County,IA,50644,US,207 Sixth Ave NW Independence Buchanan County IA 50644 US,,,,,
a9718482-6b18-4af5-ac77-d6bc3ed54e27,2023-06-20 09:31:17 CDT,2023-06-20 09:31:49 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:15:58 CDT,2023-06-20 10:15:58 CDT,1,,,,42.46978672,-91.90048361,POINT (-91.90048360691168 42.46978672047716),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3701018-9584-4ff4-a35d-67e85a10b640,,https://web.fulcrumapp.com/photos/view?photos=d3701018-9584-4ff4-a35d-67e85a10b640,600,Second St NW,600 Second St NW,,Independence,Buchanan County,IA,50644,US,600 Second St NW Independence Buchanan County IA 50644 US,,,,,
f055f272-6646-4dca-8ec2-171a884be758,2023-06-20 09:31:59 CDT,2023-06-20 09:32:30 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:00 CDT,2023-06-20 10:16:00 CDT,1,,,,42.46956245,-91.9008456,POINT (-91.90084560269668 42.46956245014294),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,yes,Poor or No street trees,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"f926795e-1e69-4b2a-9cdc-076b09a9ff50,36c2e020-5ab1-4877-ba41-38cfef92534a",",",https://web.fulcrumapp.com/photos/view?photos=f926795e-1e69-4b2a-9cdc-076b09a9ff50%2C36c2e020-5ab1-4877-ba41-38cfef92534a,610,Second St NW,610 Second St NW,,Independence,Buchanan County,IA,50644,US,610 Second St NW Independence Buchanan County IA 50644 US,,,,,
05571390-b0cd-4431-a956-97ddb576139a,2023-06-20 09:32:33 CDT,2023-06-20 09:33:19 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:01 CDT,2023-06-20 10:16:01 CDT,1,,,,42.46974522,-91.90092971,POINT (-91.90092970894722 42.469745220365354),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,No Sidewalk,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a3b2762-4086-4b54-8bb3-111178ff3bf3,,https://web.fulcrumapp.com/photos/view?photos=0a3b2762-4086-4b54-8bb3-111178ff3bf3,610,Second St NW,610 Second St NW,,Independence,Buchanan County,IA,50644,US,610 Second St NW Independence Buchanan County IA 50644 US,,,,,
32c27286-0ed8-471e-8669-f6dfc321683d,2023-06-20 09:34:25 CDT,2023-06-20 09:35:02 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:02 CDT,2023-06-20 10:16:02 CDT,1,,,,42.46909588,-91.901382,POINT (-91.90138199565067 42.469095875686406),General Residential Impressions,,,,,,,,,,,,,,yes,Good,yes,Poor or No street trees,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25b06211-bbfa-4114-b0bb-b8ee64815007,d1944791-c151-4720-84a0-740dfcacfc59",",",https://web.fulcrumapp.com/photos/view?photos=25b06211-bbfa-4114-b0bb-b8ee64815007%2Cd1944791-c151-4720-84a0-740dfcacfc59,115,Sixth Ave NW,115 Sixth Ave NW,,Independence,Buchanan County,IA,50644,US,115 Sixth Ave NW Independence Buchanan County IA 50644 US,,,,,
f9e99632-bb14-4f01-9142-3ef01944855a,2023-06-20 09:35:07 CDT,2023-06-20 09:36:04 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:03 CDT,2023-06-20 10:16:03 CDT,1,,,,42.46934987,-91.90171584,POINT (-91.90171584287943 42.46934987332959),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Fair,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901f0490-68fc-4508-8263-8a3bcc8fcd16,,https://web.fulcrumapp.com/photos/view?photos=901f0490-68fc-4508-8263-8a3bcc8fcd16,115,Seventh Ave NW,115 Seventh Ave NW,,Independence,Buchanan County,IA,50644,US,115 Seventh Ave NW Independence Buchanan County IA 50644 US,,,,,
e3de8c6b-8be3-4262-b935-011baf62d5ea,2023-06-20 09:37:31 CDT,2023-06-20 09:38:14 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:04 CDT,2023-06-20 10:16:04 CDT,1,,,,42.46909874,-91.90142762,POINT (-91.90142762060964 42.46909874140503),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,yes,Fair,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66be4d69-9abd-4b84-9493-9ef4897e7c15,a70d85f8-b5bb-4b99-9f3e-62a493a18b85",",",https://web.fulcrumapp.com/photos/view?photos=66be4d69-9abd-4b84-9493-9ef4897e7c15%2Ca70d85f8-b5bb-4b99-9f3e-62a493a18b85,100–198,Seventh Ave NW,100–198 Seventh Ave NW,,Independence,Buchanan County,IA,50644,US,100–198 Seventh Ave NW Independence Buchanan County IA 50644 US,,,,,
e9a70c46-9070-410d-8527-a443f507741d,2023-06-20 09:36:18 CDT,2023-06-20 09:38:28 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:05 CDT,2023-06-20 10:16:05 CDT,1,,,,42.4691932,-91.90169858,POINT (-91.9016985845294 42.469193204524096),Residential Neighborhood,Single family detached housing unit,Fair,,,Good,yes,Poor,Fair,Good,Fair,Good,Partially Obstructed,Overgrown vegetation (bushes/weeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb7868ed-595e-4560-9d3f-f2642e80f8df,,https://web.fulcrumapp.com/photos/view?photos=fb7868ed-595e-4560-9d3f-f2642e80f8df,111,Seventh Ave NW,111 Seventh Ave NW,,Independence,Buchanan County,IA,50644,US,111 Seventh Ave NW Independence Buchanan County IA 50644 US,,,,,
39e4c039-13ba-4783-b0a2-078c2756823b,2023-06-20 09:38:30 CDT,2023-06-20 09:39:44 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:06 CDT,2023-06-20 10:16:06 CDT,1,,,,42.46884721,-91.90166349,POINT (-91.9016634893905 42.468847209707604),Residential Neighborhood,Single family detached housing unit,Good,,,Fair,no,Fair,Good,Good,Good,Fair,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dad7618-d48a-46ff-937e-fd0418b6ea97,,https://web.fulcrumapp.com/photos/view?photos=0dad7618-d48a-46ff-937e-fd0418b6ea97,700,First St W,700 First St W,,Independence,Buchanan County,IA,50644,US,700 First St W Independence Buchanan County IA 50644 US,,,,,
b627f986-f645-4373-83db-ca10b085ec71,2023-06-20 09:42:42 CDT,2023-06-20 09:43:58 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:06 CDT,2023-06-20 10:16:06 CDT,1,,,,42.46880168,-91.90189526,POINT (-91.90189525522403 42.46880168379279),Residential Neighborhood,Single family detached housing unit,Poor,"Driveway,Gutters,Paint,Roof,Siding,Windows or window frames",,Fair,no,Fair,Poor,Poor,Fair,Poor,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95240bde-3834-4965-b879-024c55b3fd54,,https://web.fulcrumapp.com/photos/view?photos=95240bde-3834-4965-b879-024c55b3fd54,706,First St W,706 First St W,,Independence,Buchanan County,IA,50644,US,706 First St W Independence Buchanan County IA 50644 US,,,,,
ddd0cb88-cd59-4a4c-bf06-364f0e1cff59,2023-06-20 09:44:01 CDT,2023-06-20 09:45:01 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:07 CDT,2023-06-20 10:16:07 CDT,1,,,,42.46865825,-91.90200774,POINT (-91.90200774045014 42.46865825300775),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,yes,Poor or No street trees,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9f3fde12-5cd7-4869-bff5-1dc85f106e8b,e9483327-023e-4b54-8212-616faf05f571",",",https://web.fulcrumapp.com/photos/view?photos=9f3fde12-5cd7-4869-bff5-1dc85f106e8b%2Ce9483327-023e-4b54-8212-616faf05f571,710,First St W,710 First St W,,Independence,Buchanan County,IA,50644,US,710 First St W Independence Buchanan County IA 50644 US,,,,,
25bb5057-a51e-47bc-8bf4-dfd807e14b9f,2023-06-20 09:45:12 CDT,2023-06-20 09:47:17 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:08 CDT,2023-06-20 10:16:08 CDT,1,,,,42.4688032,-91.9024077,POINT (-91.90240770431912 42.46880319712523),Residential Neighborhood,Single family detached housing unit,Poor,"Gutters,Roof,Porch,Windows or window frames",,Good,yes,Poor,Poor,Poor,Fair,Poor,Partially Obstructed,Overgrown vegetation (bushes/weeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cf2fc8d-0b1d-4c40-b598-1d80bc36015e,,https://web.fulcrumapp.com/photos/view?photos=0cf2fc8d-0b1d-4c40-b598-1d80bc36015e,714,First St W,714 First St W,,Independence,Buchanan County,IA,50644,US,714 First St W Independence Buchanan County IA 50644 US,,,,,
e0db1d21-167d-4394-89af-18337ada0a08,2023-06-20 09:47:21 CDT,2023-06-20 09:47:47 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:10 CDT,2023-06-20 10:16:10 CDT,1,,,,42.46912557,-91.90260748,POINT (-91.90260748257711 42.469125565075686),General Residential Impressions,,,,,,,,,,,,,,yes,Good,yes,Fair,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"b7dd4ef6-c236-40c1-8fa6-e648266ec9a1,1442e5eb-5488-45c5-9a85-3f9eb6c3609f",",",https://web.fulcrumapp.com/photos/view?photos=b7dd4ef6-c236-40c1-8fa6-e648266ec9a1%2C1442e5eb-5488-45c5-9a85-3f9eb6c3609f,110,Eighth Ave NW,110 Eighth Ave NW,,Independence,Buchanan County,IA,50644,US,110 Eighth Ave NW Independence Buchanan County IA 50644 US,,,,,
8bae00e3-4c07-46b3-b1c6-389d70d5cbbf,2023-06-20 09:47:51 CDT,2023-06-20 09:49:07 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:11 CDT,2023-06-20 10:16:11 CDT,1,,,,42.46918403,-91.9024093,POINT (-91.90240930317984 42.46918403072874),Residential Neighborhood,Single family detached housing unit,Fair,,,Good,yes,Fair,Good,Good,Poor,Fair,Partially Obstructed,Overgrown vegetation (bushes/weeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8699007d-fe05-4d52-93aa-afed7bc7cd03,,https://web.fulcrumapp.com/photos/view?photos=8699007d-fe05-4d52-93aa-afed7bc7cd03,110,Eighth Ave NW,110 Eighth Ave NW,,Independence,Buchanan County,IA,50644,US,110 Eighth Ave NW Independence Buchanan County IA 50644 US,,,,,
9174f2c5-4aff-4250-8fa4-4fad814d471d,2023-06-20 09:49:10 CDT,2023-06-20 09:50:26 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:12 CDT,2023-06-20 10:16:12 CDT,1,,,,42.46936297,-91.90238773,POINT (-91.90238773059681 42.46936296826905),Residential Neighborhood,Single family detached housing unit,Fair,,,Good,yes,Fair,Good,Fair,Good,Fair,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f16c0b29-e3f7-4e7f-8c83-c8c21f641fd1,,https://web.fulcrumapp.com/photos/view?photos=f16c0b29-e3f7-4e7f-8c83-c8c21f641fd1,114,Eighth Ave NW,114 Eighth Ave NW,,Independence,Buchanan County,IA,50644,US,114 Eighth Ave NW Independence Buchanan County IA 50644 US,,,,,
f0e60812-c476-4475-b68e-f81a509677cb,2023-06-20 09:09:15 CDT,2023-06-20 09:51:45 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:13 CDT,2023-06-20 10:16:13 CDT,1,,,,42.46967641,-91.90289682,POINT (-91.90289681762837 42.46967641130515),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Fair,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e0026b4-128a-4676-aba6-a386621f5cf9,,https://web.fulcrumapp.com/photos/view?photos=9e0026b4-128a-4676-aba6-a386621f5cf9,201,Eighth Ave NW,201 Eighth Ave NW,,Independence,Buchanan County,IA,50644,US,201 Eighth Ave NW Independence Buchanan County IA 50644 US,,,,,
2a04efda-fac8-4edb-906e-ed1be370fff1,2023-06-20 09:53:53 CDT,2023-06-20 09:56:32 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:14 CDT,2023-06-20 10:16:14 CDT,1,,,,42.46883964,-91.90329107,POINT (-91.90329106725288 42.468839644711814),Residential Neighborhood,Single family detached housing unit,Fair,,,Poor,yes,Poor,Fair,Good,Fair,Poor,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6093aa3e-b7b1-43e8-97e1-6b65f7dd7742,,https://web.fulcrumapp.com/photos/view?photos=6093aa3e-b7b1-43e8-97e1-6b65f7dd7742,808,First St W,808 First St W,,Independence,Buchanan County,IA,50644,US,808 First St W Independence Buchanan County IA 50644 US,,,,,
9429225a-516d-46e7-a1a4-2b859a142832,2023-06-20 09:54:53 CDT,2023-06-20 09:58:35 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:15 CDT,2023-06-20 10:16:15 CDT,1,,,,42.4686298,-91.9032477,POINT (-91.90324770468182 42.46862979607053),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,yes,Poor or No street trees,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6bd55318-db8e-45c3-8826-86159bfe0e7b,c37aaa99-da2f-495c-8e7c-0e698507382c",",",https://web.fulcrumapp.com/photos/view?photos=6bd55318-db8e-45c3-8826-86159bfe0e7b%2Cc37aaa99-da2f-495c-8e7c-0e698507382c,808,First St W,808 First St W,,Independence,Buchanan County,IA,50644,US,808 First St W Independence Buchanan County IA 50644 US,,,,,
c2d1d50c-bb08-4c17-95f0-42b337170bae,2023-06-20 09:58:39 CDT,2023-06-20 09:59:15 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:16 CDT,2023-06-20 10:16:16 CDT,1,,,,42.46898149,-91.90431714,POINT (-91.9043171383185 42.46898148518125),Residential Neighborhood,Stand-alone business unit (any type of business),Good,,,Good,no,No Sidewalk,Good,Good,Good,Good,Partially Obstructed,Cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45dc5c4d-8865-4a12-90f2-dcda0ae58d81,,https://web.fulcrumapp.com/photos/view?photos=45dc5c4d-8865-4a12-90f2-dcda0ae58d81,900,First St W,900 First St W,,Independence,Buchanan County,IA,50644,US,900 First St W Independence Buchanan County IA 50644 US,,,,,
bdcc8d18-9fe2-4bd7-9321-0bce5b09b938,2023-06-20 10:00:08 CDT,2023-06-20 10:00:47 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:16 CDT,2023-06-20 10:16:16 CDT,1,,,,42.46927954,-91.90365506,POINT (-91.90365505815204 42.46927953859039),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Fair,Good,Good,Good,Good,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bab18a9-d9d3-4613-bfa2-5520c51c4d19,,https://web.fulcrumapp.com/photos/view?photos=4bab18a9-d9d3-4613-bfa2-5520c51c4d19,106,Ninth Ave NW,106 Ninth Ave NW,,Independence,Buchanan County,IA,50644,US,106 Ninth Ave NW Independence Buchanan County IA 50644 US,,,,,
4f100f5d-5b14-41ff-96cf-f07b9871cc7e,2023-06-20 10:01:43 CDT,2023-06-20 10:02:34 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:18 CDT,2023-06-20 10:16:18 CDT,1,,,,42.46958075,-91.90365381,POINT (-91.90365381206539 42.46958075066018),Residential Neighborhood,Single family detached housing unit,Fair,,,Fair,no,Fair,Good,Poor,Good,Fair,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d058e1cc-7265-4f65-b124-d132f40055a8,,https://web.fulcrumapp.com/photos/view?photos=d058e1cc-7265-4f65-b124-d132f40055a8,112,Ninth Ave NW,112 Ninth Ave NW,,Independence,Buchanan County,IA,50644,US,112 Ninth Ave NW Independence Buchanan County IA 50644 US,,,,,
ed1801b4-859c-45b7-b133-664de11d50dc,2023-06-20 10:02:37 CDT,2023-06-20 10:03:18 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:19 CDT,2023-06-20 10:16:19 CDT,1,,,,42.46948743,-91.90399661,POINT (-91.9039966138386 42.46948742814683),General Residential Impressions,,,,,,,,,,,,,,Partial or one side only,Poor,yes,Fair,Good,Good,Curb and gutter,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5fd76429-090d-4eef-b1ce-11415da42a57,47b20e58-e4ee-408a-8969-db591aa9d3df",",",https://web.fulcrumapp.com/photos/view?photos=5fd76429-090d-4eef-b1ce-11415da42a57%2C47b20e58-e4ee-408a-8969-db591aa9d3df,112,Ninth Ave NW,112 Ninth Ave NW,,Independence,Buchanan County,IA,50644,US,112 Ninth Ave NW Independence Buchanan County IA 50644 US,,,,,
0b699466-1db8-449e-a50f-e699db17ebec,2023-06-20 10:03:38 CDT,2023-06-20 10:04:46 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:19 CDT,2023-06-20 10:16:19 CDT,1,,,,42.46993519,-91.90361915,POINT (-91.90361915491778 42.469935194048425),Residential Neighborhood,Apartment or Townhouse complex (>4 units),Poor,"Driveway,Paint,Roof,Siding",,Poor,yes,No Sidewalk,Fair,Poor,Poor,Poor,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e60b32d-c44f-4253-9e88-39dc5b2adfc7,,https://web.fulcrumapp.com/photos/view?photos=0e60b32d-c44f-4253-9e88-39dc5b2adfc7,200,Ninth Ave NW,200 Ninth Ave NW,,Independence,Buchanan County,IA,50644,US,200 Ninth Ave NW Independence Buchanan County IA 50644 US,,,,,
1acf9d5d-ea50-4149-8ba9-1d2473b50e09,2023-06-20 10:05:00 CDT,2023-06-20 10:06:00 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:20 CDT,2023-06-20 10:16:20 CDT,1,,,,42.4701648,-91.90375151,POINT (-91.90375151060613 42.47016480093081),Residential Neighborhood,Stand-alone business unit (any type of business),Fair,,,Poor,no,No Sidewalk,Good,Fair,Fair,Poor,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0672806-4dde-4950-9741-e79b3023aa55,,https://web.fulcrumapp.com/photos/view?photos=c0672806-4dde-4950-9741-e79b3023aa55,214,Ninth Ave NW,214 Ninth Ave NW,,Independence,Buchanan County,IA,50644,US,214 Ninth Ave NW Independence Buchanan County IA 50644 US,,,,,
f2d241bf-c53d-420a-a9d0-452238dbc0a5,2023-06-20 10:06:06 CDT,2023-06-20 10:06:33 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:21 CDT,2023-06-20 10:16:21 CDT,1,,,,42.46948465,-91.90404591,POINT (-91.90404590791832 42.46948464940863),General Residential Impressions,,,,,,,,,,,,,,Partial or one side only,Fair,yes,Fair,Good,Good,Curb and gutter,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a87c6f6c-6f7a-49fc-bf16-d5e6d14b97d6,,https://web.fulcrumapp.com/photos/view?photos=a87c6f6c-6f7a-49fc-bf16-d5e6d14b97d6,151–213,Ninth Ave NW,151–213 Ninth Ave NW,,Independence,Buchanan County,IA,50644,US,151–213 Ninth Ave NW Independence Buchanan County IA 50644 US,,,,,
50d0f96c-b2d9-4560-8405-23b0283b9cbe,2023-06-20 10:08:03 CDT,2023-06-20 10:10:48 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:22 CDT,2023-06-20 10:16:22 CDT,1,,,,42.47024878,-91.90344367,POINT (-91.9034436711212 42.47024878222574),Commercial Core Downtown,,,,,,,,,,,,,,,,,,,,,,,Storage,,,,,,,no,no,,,Fair,,,Poor,,,,,,,,,,,,,,,,2b681678-aa0a-4d29-a1a7-60826b462143,,https://web.fulcrumapp.com/photos/view?photos=2b681678-aa0a-4d29-a1a7-60826b462143,809,Third St NW,809 Third St NW,,Independence,Buchanan County,IA,50644,US,809 Third St NW Independence Buchanan County IA 50644 US,,,,,
8f2f3a70-e17a-4596-8ee9-38fa3fdc4bb1,2023-06-20 10:10:52 CDT,2023-06-20 10:11:34 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:25 CDT,2023-06-20 10:16:25 CDT,1,,,,42.47038093,-91.90331049,POINT (-91.90331049094762 42.470380932581044),General Residential Impressions,,,,,,,,,,,,,,Partial or one side only,Poor,yes,Poor or No street trees,Good,Good,Curb and gutter,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8fb706d3-43f7-45b7-9f29-2493db1c2e1b,6c35c35d-a697-4270-bf06-96c866de5aaf",",",https://web.fulcrumapp.com/photos/view?photos=8fb706d3-43f7-45b7-9f29-2493db1c2e1b%2C6c35c35d-a697-4270-bf06-96c866de5aaf,809,Third St NW,809 Third St NW,,Independence,Buchanan County,IA,50644,US,809 Third St NW Independence Buchanan County IA 50644 US,,,,,
ddbc71b1-431c-48be-a1e7-e022acb1d1ae,2023-06-20 08:55:32 CDT,2023-06-20 10:14:44 CDT,kjhogan@iastate.edu,kjhogan@iastate.edu,2023-06-20 10:16:26 CDT,2023-06-20 10:16:26 CDT,1,,,,42.4704392,-91.90082711,POINT (-91.9008271055394 42.47043919787454),General Residential Impressions,,,,,,,,,,,,,,yes,Poor,yes,Fair,Good,Good,Curb and gutter,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6967d3d4-0e57-43cd-b39a-826268f4b98d,1bc9f5b5-0aac-4d48-9f5b-a81f8450c04a,166641b8-c79e-41b2-a249-2d4df63d2303",",,",https://web.fulcrumapp.com/photos/view?photos=6967d3d4-0e57-43cd-b39a-826268f4b98d%2C1bc9f5b5-0aac-4d48-9f5b-a81f8450c04a%2C166641b8-c79e-41b2-a249-2d4df63d2303,615,Third St NW,615 Third St NW,,Independence,Buchanan County,IA,50644,US,615 Third St NW Independence Buchanan County IA 50644 US,,,,,
898db484-e39c-47fa-929c-856b1bfc6813,2023-06-20 09:01:15 CDT,2023-06-20 09:02:30 CDT,sri1919@iastate.edu,sri1919@iastate.edu,2023-06-20 10:16:30 CDT,2023-06-20 10:16:30 CDT,1,,,,42.47026928,-91.90171555,POINT (-91.9017155481838 42.47026928304594),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c1e5b06-bbe1-4164-9124-b77568ea49ed,,https://web.fulcrumapp.com/photos/view?photos=1c1e5b06-bbe1-4164-9124-b77568ea49ed,,, ,,,,,,,,,0,,,
6f0ae1af-d4cb-4b87-8382-f537a95a62d8,2023-06-20 09:03:27 CDT,2023-06-20 09:04:34 CDT,sri1919@iastate.edu,sri1919@iastate.edu,2023-06-20 10:16:32 CDT,2023-06-20 10:16:32 CDT,1,,,,42.4699105,-91.901524,POINT (-91.901524 42.4699105),General Residential Impressions,,,,,,,,,,,,,,yes,Good,yes,Good,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,248.2999878,4.752,,,177.95564
