Address,City,State,Source,City.ID,Image.Name,image.url,Full_Address,lon,lat,parcel_number,date,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county
620 W WILSON ST,New Hampton,Iowa,G,H,G_H_620 W WILSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=620+W+WILSON+ST,New+Hampton+Iowa","620 W WILSON ST, New Hampton, Iowa",-92.3261104,43.0563356,,,,,,,,,,,,,,,,,
15 S WESTERN AVE,New Hampton,Iowa,G,H,G_H_15 S WESTERN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=15+S+WESTERN+AVE,New+Hampton+Iowa","15 S WESTERN AVE, New Hampton, Iowa",-92.3275356,43.0587327,,,,,,,,,,,,,,,,,
404 N SHERMAN AVE,New Hampton,Iowa,G,H,G_H_404 N SHERMAN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+N+SHERMAN+AVE,New+Hampton+Iowa","404 N SHERMAN AVE, New Hampton, Iowa",-92.3236066,43.0629818,,,,,,,,,,,,,,,,,
625 W HALE ST,New Hampton,Iowa,G,H,G_H_625 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=625+W+HALE+ST,New+Hampton+Iowa","625 W HALE ST, New Hampton, Iowa",-92.324561,43.0626,,,,,,,,,,,,,,,,,
501 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_501 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+W+HAMILTON+ST,New+Hampton+Iowa","501 W HAMILTON ST, New Hampton, Iowa",-92.3232022,43.0577023,,,,,,,,,,,,,,,,,
7 S MAPLE AVE,New Hampton,Iowa,G,H,G_H_7 S MAPLE AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=7+S+MAPLE+AVE,New+Hampton+Iowa","7 S MAPLE AVE, New Hampton, Iowa",-92.3207179,43.0588329,,,,,,,,,,,,,,,,,
516 W SPRING ST,New Hampton,Iowa,G,H,G_H_516 W SPRING ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=516+W+SPRING+ST,New+Hampton+Iowa","516 W SPRING ST, New Hampton, Iowa",-92.3237992,43.0581261,,,,,,,,,,,,,,,,,
621 W SPRING ST,New Hampton,Iowa,G,H,G_H_621 W SPRING ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=621+W+SPRING+ST,New+Hampton+Iowa","621 W SPRING ST, New Hampton, Iowa",-92.3262837,43.0585496,,,,,,,,,,,,,,,,,
21 S WESTERN AVE,New Hampton,Iowa,G,H,G_H_21 S WESTERN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=21+S+WESTERN+AVE,New+Hampton+Iowa","21 S WESTERN AVE, New Hampton, Iowa",-92.327618,43.058439,,,,,,,,,,,,,,,,,
621 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_621 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=621+W+PROSPECT+ST,New+Hampton+Iowa","621 W PROSPECT ST, New Hampton, Iowa",-92.3243,43.0603524,,,,,,,,,,,,,,,,,
622 W MAIN ST,New Hampton,Iowa,G,H,G_H_622 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=622+W+MAIN+ST,New+Hampton+Iowa","622 W MAIN ST, New Hampton, Iowa",-92.3260333,43.0592939,,,,,,,,,,,,,,,,,
114 N ELM AVE,New Hampton,Iowa,G,H,G_H_114 N ELM AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=114+N+ELM+AVE,New+Hampton+Iowa","114 N ELM AVE, New Hampton, Iowa",-92.3219119,43.0608556,,,,,,,,,,,,,,,,,
410 W HALE ST,New Hampton,Iowa,G,H,G_H_410 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+W+HALE+ST,New+Hampton+Iowa","410 W HALE ST, New Hampton, Iowa",-92.3211416,43.061743,,,,,,,,,,,,,,,,,
717 W COURT ST,New Hampton,Iowa,G,H,G_H_717 W COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=717+W+COURT+ST,New+Hampton+Iowa","717 W COURT ST, New Hampton, Iowa",-92.3260718,43.0613021,,,,,,,,,,,,,,,,,
331 S SHEAKLEY AVE,New Hampton,Iowa,G,H,G_H_331 S SHEAKLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=331+S+SHEAKLEY+AVE,New+Hampton+Iowa","331 S SHEAKLEY AVE, New Hampton, Iowa",-92.3251281,43.0551614,,,,,,,,,,,,,,,,,
114 N MAPLE AVE,New Hampton,Iowa,G,H,G_H_114 N MAPLE AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=114+N+MAPLE+AVE,New+Hampton+Iowa","114 N MAPLE AVE, New Hampton, Iowa",-92.3207564,43.060879,,,,,,,,,,,,,,,,,
18 S WESTERN AVE,New Hampton,Iowa,G,H,G_H_18 S WESTERN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=18+S+WESTERN+AVE,New+Hampton+Iowa","18 S WESTERN AVE, New Hampton, Iowa",-92.3268808,43.0586702,,,,,,,,,,,,,,,,,
709 W MAIN ST,New Hampton,Iowa,G,H,G_H_709 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=709+W+MAIN+ST,New+Hampton+Iowa","709 W MAIN ST, New Hampton, Iowa",-92.3257444,43.0598494,,,,,,,,,,,,,,,,,
605 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_605 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+W+PROSPECT+ST,New+Hampton+Iowa","605 W PROSPECT ST, New Hampton, Iowa",-92.323337,43.0603719,,,,,,,,,,,,,,,,,
501 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_501 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+W+PROSPECT+ST,New+Hampton+Iowa","501 W PROSPECT ST, New Hampton, Iowa",-92.3219119,43.0604008,,,,,,,,,,,,,,,,,
632 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_632 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=632+W+HAMILTON+ST,New+Hampton+Iowa","632 W HAMILTON ST, New Hampton, Iowa",-92.3269193,43.0571911,,,,,,,,,,,,,,,,,
343 FLEUR DR,New Hampton,Iowa,G,H,G_H_343 FLEUR DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=343+FLEUR+DR,New+Hampton+Iowa","343 FLEUR DR, New Hampton, Iowa",-92.3237992,43.0547902,,,,,,,,,,,,,,,,,
602 W HALE ST,New Hampton,Iowa,G,H,G_H_602 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=602+W+HALE+ST,New+Hampton+Iowa","602 W HALE ST, New Hampton, Iowa",-92.3231444,43.0617783,,,,,,,,,,,,,,,,,
7 S WESTERN AVE,New Hampton,Iowa,G,H,G_H_7 S WESTERN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=7+S+WESTERN+AVE,New+Hampton+Iowa","7 S WESTERN AVE, New Hampton, Iowa",-92.3275356,43.0591118,,,,,,,,,,,,,,,,,
325 S SHEAKLEY AVE,New Hampton,Iowa,G,H,G_H_325 S SHEAKLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=325+S+SHEAKLEY+AVE,New+Hampton+Iowa","325 S SHEAKLEY AVE, New Hampton, Iowa",-92.3251281,43.0553888,,,,,,,,,,,,,,,,,
612 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_612 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=612+W+PROSPECT+ST,New+Hampton+Iowa","612 W PROSPECT ST, New Hampton, Iowa",-92.3235681,43.0599882,,,,,,,,,,,,,,,,,
113 N SHERMAN AVE,New Hampton,Iowa,G,H,G_H_113 N SHERMAN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=113+N+SHERMAN+AVE,New+Hampton+Iowa","113 N SHERMAN AVE, New Hampton, Iowa",-92.3225859,43.060823,,,,,,,,,,,,,,,,,
416 W MAIN ST,New Hampton,Iowa,G,H,G_H_416 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=416+W+MAIN+ST,New+Hampton+Iowa","416 W MAIN ST, New Hampton, Iowa",-92.3215075,43.0590254,,,,,,,,,,,,,,,,,
520 W WILSON ST,New Hampton,Iowa,G,H,G_H_520 W WILSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=520+W+WILSON+ST,New+Hampton+Iowa","520 W WILSON ST, New Hampton, Iowa",-92.3238955,43.0563236,,,,,,,,,,,,,,,,,
604 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_604 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+W+HAMILTON+ST,New+Hampton+Iowa","604 W HAMILTON ST, New Hampton, Iowa",-92.3250703,43.0571906,,,,,,,,,,,,,,,,,
614 W HALE ST,New Hampton,Iowa,G,H,G_H_614 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=614+W+HALE+ST,New+Hampton+Iowa","614 W HALE ST, New Hampton, Iowa",-92.3238185,43.0617078,,,,,,,,,,,,,,,,,
105 S SHEAKLEY AVE,New Hampton,Iowa,G,H,G_H_105 S SHEAKLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+S+SHEAKLEY+AVE,New+Hampton+Iowa","105 S SHEAKLEY AVE, New Hampton, Iowa",-92.3250511,43.0580439,,,,,,,,,,,,,,,,,
512 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_512 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=512+W+PROSPECT+ST,New+Hampton+Iowa","512 W PROSPECT ST, New Hampton, Iowa",-92.322297,43.0598623,,,,,,,,,,,,,,,,,
628 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_628 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=628+W+PROSPECT+ST,New+Hampton+Iowa","628 W PROSPECT ST, New Hampton, Iowa",-92.3246081,43.0599292,,,,,,,,,,,,,,,,,
344 S SHEAKLEY AVE,New Hampton,Iowa,G,H,G_H_344 S SHEAKLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=344+S+SHEAKLEY+AVE,New+Hampton+Iowa","344 S SHEAKLEY AVE, New Hampton, Iowa",-92.3245311,43.0547754,,,,,,,,,,,,,,,,,
626 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_626 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=626+W+HAMILTON+ST,New+Hampton+Iowa","626 W HAMILTON ST, New Hampton, Iowa",-92.3265726,43.0571602,,,,,,,,,,,,,,,,,
515 W SPRING ST,New Hampton,Iowa,G,H,G_H_515 W SPRING ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=515+W+SPRING+ST,New+Hampton+Iowa","515 W SPRING ST, New Hampton, Iowa",-92.3239563,43.0586185,,,,,,,,,,,,,,,,,
112 S SHERMAN AVE # 114,New Hampton,Iowa,G,H,G_H_112 S SHERMAN AVE # 114.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=112+S+SHERMAN+AVE+#+114,New+Hampton+Iowa","112 S SHERMAN AVE # 114, New Hampton, Iowa",-92.3226602,43.0577286,,,,,,,,,,,,,,,,,
611 W HALE ST,New Hampton,Iowa,G,H,G_H_611 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=611+W+HALE+ST,New+Hampton+Iowa","611 W HALE ST, New Hampton, Iowa",-92.3237222,43.0621835,,,,,,,,,,,,,,,,,
312 N SHERMAN AVE,New Hampton,Iowa,G,H,G_H_312 N SHERMAN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=312+N+SHERMAN+AVE,New+Hampton+Iowa","312 N SHERMAN AVE, New Hampton, Iowa",-92.323402,43.062545,,,,,,,,,,,,,,,,,
617 W SPRING ST,New Hampton,Iowa,G,H,G_H_617 W SPRING ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=617+W+SPRING+ST,New+Hampton+Iowa","617 W SPRING ST, New Hampton, Iowa",-92.325922,43.058622,,,,,,,,,,,,,,,,,
415 W SPRING ST,New Hampton,Iowa,G,H,G_H_415 W SPRING ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=415+W+SPRING+ST,New+Hampton+Iowa","415 W SPRING ST, New Hampton, Iowa",-92.3214882,43.0585899,,,,,,,,,,,,,,,,,
108 N MAPLE AVE,New Hampton,Iowa,G,H,G_H_108 N MAPLE AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=108+N+MAPLE+AVE,New+Hampton+Iowa","108 N MAPLE AVE, New Hampton, Iowa",-92.3207709,43.060532,,,,,,,,,,,,,,,,,
607 W WILSON ST,New Hampton,Iowa,G,H,G_H_607 W WILSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+W+WILSON+ST,New+Hampton+Iowa","607 W WILSON ST, New Hampton, Iowa",-92.325417,43.0567287,,,,,,,,,,,,,,,,,
511 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_511 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=511+W+PROSPECT+ST,New+Hampton+Iowa","511 W PROSPECT ST, New Hampton, Iowa",-92.3223741,43.0603914,,,,,,,,,,,,,,,,,
623 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_623 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=623+W+HAMILTON+ST,New+Hampton+Iowa","623 W HAMILTON ST, New Hampton, Iowa",-92.32638,43.0576948,,,,,,,,,,,,,,,,,
610 W HALE ST,New Hampton,Iowa,G,H,G_H_610 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=610+W+HALE+ST,New+Hampton+Iowa","610 W HALE ST, New Hampton, Iowa",-92.3236066,43.0617689,,,,,,,,,,,,,,,,,
116 N SHEAKLEY AVE,New Hampton,Iowa,G,H,G_H_116 N SHEAKLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=116+N+SHEAKLEY+AVE,New+Hampton+Iowa","116 N SHEAKLEY AVE, New Hampton, Iowa",-92.3250703,43.0608675,,,,,,,,,,,,,,,,,
611 W SPRING ST,New Hampton,Iowa,G,H,G_H_611 W SPRING ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=611+W+SPRING+ST,New+Hampton+Iowa","611 W SPRING ST, New Hampton, Iowa",-92.3257252,43.058542,,,,,,,,,,,,,,,,,
409 W JEFFERSON ST,New Hampton,Iowa,G,H,G_H_409 W JEFFERSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+W+JEFFERSON+ST,New+Hampton+Iowa","409 W JEFFERSON ST, New Hampton, Iowa",-92.3211993,43.064035,,,,,,,,,,,,,,,,,
618 W COURT ST,New Hampton,Iowa,G,H,G_H_618 W COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=618+W+COURT+ST,New+Hampton+Iowa","618 W COURT ST, New Hampton, Iowa",-92.3240688,43.0608499,,,,,,,,,,,,,,,,,
408 W MAIN ST,New Hampton,Iowa,G,H,G_H_408 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=408+W+MAIN+ST,New+Hampton+Iowa","408 W MAIN ST, New Hampton, Iowa",-92.3212571,43.0590494,,,,,,,,,,,,,,,,,
502 W WILSON ST,New Hampton,Iowa,G,H,G_H_502 W WILSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=502+W+WILSON+ST,New+Hampton+Iowa","502 W WILSON ST, New Hampton, Iowa",-92.3229903,43.056285,,,,,,,,,,,,,,,,,
616 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_616 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=616+W+PROSPECT+ST,New+Hampton+Iowa","616 W PROSPECT ST, New Hampton, Iowa",-92.32395,43.0599289,,,,,,,,,,,,,,,,,
117 S WESTERN AVE,New Hampton,Iowa,G,H,G_H_117 S WESTERN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=117+S+WESTERN+AVE,New+Hampton+Iowa","117 S WESTERN AVE, New Hampton, Iowa",-92.3275934,43.0576891,,,,,,,,,,,,,,,,,
426 W MAIN ST,New Hampton,Iowa,G,H,G_H_426 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=426+W+MAIN+ST,New+Hampton+Iowa","426 W MAIN ST, New Hampton, Iowa",-92.3222008,43.0590114,,,,,,,,,,,,,,,,,
611 W WILSON ST,New Hampton,Iowa,G,H,G_H_611 W WILSON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=611+W+WILSON+ST,New+Hampton+Iowa","611 W WILSON ST, New Hampton, Iowa",-92.3256674,43.0567426,,,,,,,,,,,,,,,,,
627 W COURT ST,New Hampton,Iowa,G,H,G_H_627 W COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=627+W+COURT+ST,New+Hampton+Iowa","627 W COURT ST, New Hampton, Iowa",-92.3245696,43.0612567,,,,,,,,,,,,,,,,,
206 PHILLIPS DR,New Hampton,Iowa,G,H,G_H_206 PHILLIPS DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+PHILLIPS+DR,New+Hampton+Iowa","206 PHILLIPS DR, New Hampton, Iowa",-92.3232792,43.0561844,,,,,,,,,,,,,,,,,
326 FLEUR DR,New Hampton,Iowa,G,H,G_H_326 FLEUR DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=326+FLEUR+DR,New+Hampton+Iowa","326 FLEUR DR, New Hampton, Iowa",-92.3231444,43.0554479,,,,,,,,,,,,,,,,,
403 W SPRING ST,New Hampton,Iowa,G,H,G_H_403 W SPRING ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+W+SPRING+ST,New+Hampton+Iowa","403 W SPRING ST, New Hampton, Iowa",-92.3207564,43.0585288,,,,,,,,,,,,,,,,,
209 S WESTERN AVE,New Hampton,Iowa,G,H,G_H_209 S WESTERN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=209+S+WESTERN+AVE,New+Hampton+Iowa","209 S WESTERN AVE, New Hampton, Iowa",-92.3275356,43.056989,,,,,,,,,,,,,,,,,
504 W GARFIELD ST,New Hampton,Iowa,G,H,G_H_504 W GARFIELD ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+W+GARFIELD+ST,New+Hampton+Iowa","504 W GARFIELD ST, New Hampton, Iowa",-92.322947,43.0541275,,,,,,,,,,,,,,,,,
337 S SHEAKLEY AVE,New Hampton,Iowa,G,H,G_H_337 S SHEAKLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=337+S+SHEAKLEY+AVE,New+Hampton+Iowa","337 S SHEAKLEY AVE, New Hampton, Iowa",-92.3251281,43.0550097,,,,,,,,,,,,,,,,,
502 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_502 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=502+W+HAMILTON+ST,New+Hampton+Iowa","502 W HAMILTON ST, New Hampton, Iowa",-92.3229903,43.0571948,,,,,,,,,,,,,,,,,
721 W MAIN ST,New Hampton,Iowa,G,H,G_H_721 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=721+W+MAIN+ST,New+Hampton+Iowa","721 W MAIN ST, New Hampton, Iowa",-92.3263415,43.0597425,,,,,,,,,,,,,,,,,
606 W MAIN ST,New Hampton,Iowa,G,H,G_H_606 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+W+MAIN+ST,New+Hampton+Iowa","606 W MAIN ST, New Hampton, Iowa",-92.3255711,43.0592653,,,,,,,,,,,,,,,,,
631 W HALE ST,New Hampton,Iowa,G,H,G_H_631 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=631+W+HALE+ST,New+Hampton+Iowa","631 W HALE ST, New Hampton, Iowa",-92.3250992,43.06262,,,,,,,,,,,,,,,,,
104 N SHERMAN AVE,New Hampton,Iowa,G,H,G_H_104 N SHERMAN AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+N+SHERMAN+AVE,New+Hampton+Iowa","104 N SHERMAN AVE, New Hampton, Iowa",-92.3231252,43.0604331,,,,,,,,,,,,,,,,,
107 S MAPLE ST,New Hampton,Iowa,G,H,G_H_107 S MAPLE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+S+MAPLE+ST,New+Hampton+Iowa","107 S MAPLE ST, New Hampton, Iowa",-92.3206794,43.0579997,,,,,,,,,,,,,,,,,
512 W SPRING ST,New Hampton,Iowa,G,H,G_H_512 W SPRING ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=512+W+SPRING+ST,New+Hampton+Iowa","512 W SPRING ST, New Hampton, Iowa",-92.3235681,43.0581308,,,,,,,,,,,,,,,,,
103 S MAPLE,New Hampton,Iowa,G,H,G_H_103 S MAPLE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=103+S+MAPLE,New+Hampton+Iowa","103 S MAPLE, New Hampton, Iowa",-92.3206794,43.0581513,,,,,,,,,,,,,,,,,
618 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_618 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=618+W+HAMILTON+ST,New+Hampton+Iowa","618 W HAMILTON ST, New Hampton, Iowa",-92.3260526,43.0571897,,,,,,,,,,,,,,,,,
618 W HALE ST,New Hampton,Iowa,G,H,G_H_618 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=618+W+HALE+ST,New+Hampton+Iowa","618 W HALE ST, New Hampton, Iowa",-92.3240688,43.0617217,,,,,,,,,,,,,,,,,
505 W GARFIELD ST,New Hampton,Iowa,G,H,G_H_505 W GARFIELD ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+W+GARFIELD+ST,New+Hampton+Iowa","505 W GARFIELD ST, New Hampton, Iowa",-92.3231059,43.0545768,,,,,,,,,,,,,,,,,
514 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_514 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=514+W+PROSPECT+ST,New+Hampton+Iowa","514 W PROSPECT ST, New Hampton, Iowa",-92.322575,43.059888,,,,,,,,,,,,,,,,,
619 W MAIN ST,New Hampton,Iowa,G,H,G_H_619 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=619+W+MAIN+ST,New+Hampton+Iowa","619 W MAIN ST, New Hampton, Iowa",-92.32401,43.059657,,,,,,,,,,,,,,,,,
429 W SPRING ST,New Hampton,Iowa,G,H,G_H_429 W SPRING ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=429+W+SPRING+ST,New+Hampton+Iowa","429 W SPRING ST, New Hampton, Iowa",-92.3225667,43.058568,,,,,,,,,,,,,,,,,
725 W MAIN ST,New Hampton,Iowa,G,H,G_H_725 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=725+W+MAIN+ST,New+Hampton+Iowa","725 W MAIN ST, New Hampton, Iowa",-92.3266207,43.0598032,,,,,,,,,,,,,,,,,
501 W MAIN ST,New Hampton,Iowa,G,H,G_H_501 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+W+MAIN+ST,New+Hampton+Iowa","501 W MAIN ST, New Hampton, Iowa",-92.3218734,43.0594539,,,,,,,,,,,,,,,,,
10 N ELM AVE,New Hampton,Iowa,G,H,G_H_10 N ELM AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=10+N+ELM+AVE,New+Hampton+Iowa","10 N ELM AVE, New Hampton, Iowa",-92.3219504,43.0597935,,,,,,,,,,,,,,,,,
510 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_510 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=510+W+HAMILTON+ST,New+Hampton+Iowa","510 W HAMILTON ST, New Hampton, Iowa",-92.3235681,43.0571831,,,,,,,,,,,,,,,,,
513 W COURT ST,New Hampton,Iowa,G,H,G_H_513 W COURT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=513+W+COURT+ST,New+Hampton+Iowa","513 W COURT ST, New Hampton, Iowa",-92.3226437,43.0612957,,,,,,,,,,,,,,,,,
16 N MAPLE AVE,New Hampton,Iowa,G,H,G_H_16 N MAPLE AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=16+N+MAPLE+AVE,New+Hampton+Iowa","16 N MAPLE AVE, New Hampton, Iowa",-92.3207179,43.05997,,,,,,,,,,,,,,,,,
617 W HALE ST,New Hampton,Iowa,G,H,G_H_617 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=617+W+HALE+ST,New+Hampton+Iowa","617 W HALE ST, New Hampton, Iowa",-92.324087,43.062416,,,,,,,,,,,,,,,,,
308 S SHEAKLEY AVE,New Hampton,Iowa,G,H,G_H_308 S SHEAKLEY AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=308+S+SHEAKLEY+AVE,New+Hampton+Iowa","308 S SHEAKLEY AVE, New Hampton, Iowa",-92.3245311,43.0560643,,,,,,,,,,,,,,,,,
515 W MAIN ST,New Hampton,Iowa,G,H,G_H_515 W MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=515+W+MAIN+ST,New+Hampton+Iowa","515 W MAIN ST, New Hampton, Iowa",-92.3225859,43.0595343,,,,,,,,,,,,,,,,,
415 W PROSPECT ST,New Hampton,Iowa,G,H,G_H_415 W PROSPECT ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=415+W+PROSPECT+ST,New+Hampton+Iowa","415 W PROSPECT ST, New Hampton, Iowa",-92.3214112,43.060373,,,,,,,,,,,,,,,,,
609 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_609 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=609+W+HAMILTON+ST,New+Hampton+Iowa","609 W HAMILTON ST, New Hampton, Iowa",-92.3255133,43.0577313,,,,,,,,,,,,,,,,,
601 W HAMILTON ST,New Hampton,Iowa,G,H,G_H_601 W HAMILTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+W+HAMILTON+ST,New+Hampton+Iowa","601 W HAMILTON ST, New Hampton, Iowa",-92.3251088,43.0576826,,,,,,,,,,,,,,,,,
420 W GARFIELD ST,New Hampton,Iowa,G,H,G_H_420 W GARFIELD ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=420+W+GARFIELD+ST,New+Hampton+Iowa","420 W GARFIELD ST, New Hampton, Iowa",-92.322069,43.053517,,,,,,,,,,,,,,,,,
517 W HALE ST,New Hampton,Iowa,G,H,G_H_517 W HALE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=517+W+HALE+ST,New+Hampton+Iowa","517 W HALE ST, New Hampton, Iowa",-92.3225281,43.0621698,,,,,,,,,,,,,,,,,
