Address,City,State,Source,City.ID,Image.Name,image.url,Full_Address,lon,lat,parcel_number,date,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county
 505 2ND AVE ,Slater,Iowa,G,S,G_S_505 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+2ND+AVE,Slater+Iowa"," 505 2ND AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 105 STORY ST ,Slater,Iowa,G,S,G_S_105 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+STORY+ST,Slater+Iowa"," 105 STORY ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 607 2ND AVE ,Slater,Iowa,G,S,G_S_607 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+2ND+AVE,Slater+Iowa"," 607 2ND AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 616 MAIN ST ,Slater,Iowa,G,S,G_S_616 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=616+MAIN+ST,Slater+Iowa"," 616 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 603 2ND AVE ,Slater,Iowa,G,S,G_S_603 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+2ND+AVE,Slater+Iowa"," 603 2ND AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 613 MAIN ST ,Slater,Iowa,G,S,G_S_613 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=613+MAIN+ST,Slater+Iowa"," 613 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 107 N BOONE ST ,Slater,Iowa,G,S,G_S_107 N BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+N+BOONE+ST,Slater+Iowa"," 107 N BOONE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 509 MAIN ST ,Slater,Iowa,G,S,G_S_509 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+MAIN+ST,Slater+Iowa"," 509 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 500 1ST AVE N ,Slater,Iowa,G,S,G_S_500 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=500+1ST+AVE+N,Slater+Iowa"," 500 1ST AVE N Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 104 N BOONE ST ,Slater,Iowa,G,S,G_S_104 N BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+N+BOONE+ST,Slater+Iowa"," 104 N BOONE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 504 MARSHALL ST ,Slater,Iowa,G,S,G_S_504 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+MARSHALL+ST,Slater+Iowa"," 504 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 509 TAMA ST ,Slater,Iowa,G,S,G_S_509 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+TAMA+ST,Slater+Iowa"," 509 TAMA ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 505 BENTON ST ,Slater,Iowa,G,S,G_S_505 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+BENTON+ST,Slater+Iowa"," 505 BENTON ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 406 STORY ST ,Slater,Iowa,G,S,G_S_406 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+STORY+ST,Slater+Iowa"," 406 STORY ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 402 STORY ST ,Slater,Iowa,G,S,G_S_402 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+STORY+ST,Slater+Iowa"," 402 STORY ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 401 TAMA ST ,Slater,Iowa,G,S,G_S_401 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+TAMA+ST,Slater+Iowa"," 401 TAMA ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 404 TAMA ST ,Slater,Iowa,G,S,G_S_404 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+TAMA+ST,Slater+Iowa"," 404 TAMA ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 607 6TH AVE ,Slater,Iowa,G,S,G_S_607 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+6TH+AVE,Slater+Iowa"," 607 6TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 405 4TH AVE ,Slater,Iowa,G,S,G_S_405 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+4TH+AVE,Slater+Iowa"," 405 4TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 410 3RD AVE ,Slater,Iowa,G,S,G_S_410 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+3RD+AVE,Slater+Iowa"," 410 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 305 4TH AVE ,Slater,Iowa,G,S,G_S_305 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+4TH+AVE,Slater+Iowa"," 305 4TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 305 BENTON ST ,Slater,Iowa,G,S,G_S_305 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+BENTON+ST,Slater+Iowa"," 305 BENTON ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 107 4TH AVE ,Slater,Iowa,G,S,G_S_107 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+4TH+AVE,Slater+Iowa"," 107 4TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 201 MARSHALL ST ,Slater,Iowa,G,S,G_S_201 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+MARSHALL+ST,Slater+Iowa"," 201 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 200 MARSHALL ST ,Slater,Iowa,G,S,G_S_200 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=200+MARSHALL+ST,Slater+Iowa"," 200 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 206 MARSHALL ST ,Slater,Iowa,G,S,G_S_206 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+MARSHALL+ST,Slater+Iowa"," 206 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 205 3RD AVE ,Slater,Iowa,G,S,G_S_205 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+3RD+AVE,Slater+Iowa"," 205 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 201 BENTON ST ,Slater,Iowa,G,S,G_S_201 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+BENTON+ST,Slater+Iowa"," 201 BENTON ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 107 3RD AVE ,Slater,Iowa,G,S,G_S_107 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+3RD+AVE,Slater+Iowa"," 107 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 400 MAIN ST ,Slater,Iowa,G,S,G_S_400 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+MAIN+ST,Slater+Iowa"," 400 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 422 MAIN ST ,Slater,Iowa,G,S,G_S_422 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=422+MAIN+ST,Slater+Iowa"," 422 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 105 TAMA ST ,Slater,Iowa,G,S,G_S_105 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+TAMA+ST,Slater+Iowa"," 105 TAMA ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 306 MAIN ST ,Slater,Iowa,G,S,G_S_306 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=306+MAIN+ST,Slater+Iowa"," 306 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 312 MAIN ST ,Slater,Iowa,G,S,G_S_312 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=312+MAIN+ST,Slater+Iowa"," 312 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 208 MAIN ST ,Slater,Iowa,G,S,G_S_208 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=208+MAIN+ST,Slater+Iowa"," 208 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 101 2ND AVE ,Slater,Iowa,G,S,G_S_101 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+2ND+AVE,Slater+Iowa"," 101 2ND AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 401 MAIN ST ,Slater,Iowa,G,S,G_S_401 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+MAIN+ST,Slater+Iowa"," 401 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 606 5TH AVE ,Slater,Iowa,G,S,G_S_606 5TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=606+5TH+AVE,Slater+Iowa"," 606 5TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 604 5TH AVE ,Slater,Iowa,G,S,G_S_604 5TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+5TH+AVE,Slater+Iowa"," 604 5TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 407 GREENE ST ,Slater,Iowa,G,S,G_S_407 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+GREENE+ST,Slater+Iowa"," 407 GREENE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 405 GREENE ST ,Slater,Iowa,G,S,G_S_405 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+GREENE+ST,Slater+Iowa"," 405 GREENE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 403 GREENE ST ,Slater,Iowa,G,S,G_S_403 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+GREENE+ST,Slater+Iowa"," 403 GREENE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 401 GREENE ST ,Slater,Iowa,G,S,G_S_401 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+GREENE+ST,Slater+Iowa"," 401 GREENE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 605 5TH AVE ,Slater,Iowa,G,S,G_S_605 5TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+5TH+AVE,Slater+Iowa"," 605 5TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 402 GREENE ST ,Slater,Iowa,G,S,G_S_402 GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+GREENE+ST,Slater+Iowa"," 402 GREENE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 605 4TH AVE ,Slater,Iowa,G,S,G_S_605 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+4TH+AVE,Slater+Iowa"," 605 4TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 607 4TH AVE ,Slater,Iowa,G,S,G_S_607 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+4TH+AVE,Slater+Iowa"," 607 4TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 609 4TH AVE ,Slater,Iowa,G,S,G_S_609 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=609+4TH+AVE,Slater+Iowa"," 609 4TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 600 3RD AVE ,Slater,Iowa,G,S,G_S_600 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+3RD+AVE,Slater+Iowa"," 600 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 601 3RD AVE ,Slater,Iowa,G,S,G_S_601 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+3RD+AVE,Slater+Iowa"," 601 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 603 3RD AVE ,Slater,Iowa,G,S,G_S_603 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+3RD+AVE,Slater+Iowa"," 603 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 605 3RD AVE ,Slater,Iowa,G,S,G_S_605 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=605+3RD+AVE,Slater+Iowa"," 605 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 607 3RD AVE ,Slater,Iowa,G,S,G_S_607 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=607+3RD+AVE,Slater+Iowa"," 607 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 509 2ND AVE ,Slater,Iowa,G,S,G_S_509 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+2ND+AVE,Slater+Iowa"," 509 2ND AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 101 STORY ST ,Slater,Iowa,G,S,G_S_101 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+STORY+ST,Slater+Iowa"," 101 STORY ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 504 MAIN ST ,Slater,Iowa,G,S,G_S_504 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+MAIN+ST,Slater+Iowa"," 504 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 506 MAIN ST ,Slater,Iowa,G,S,G_S_506 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=506+MAIN+ST,Slater+Iowa"," 506 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 611 2ND AVE ,Slater,Iowa,G,S,G_S_611 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=611+2ND+AVE,Slater+Iowa"," 611 2ND AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 101 BOONE ST ,Slater,Iowa,G,S,G_S_101 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+BOONE+ST,Slater+Iowa"," 101 BOONE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 500 BOONE ST ,Slater,Iowa,G,S,G_S_500 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=500+BOONE+ST,Slater+Iowa"," 500 BOONE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 502 BOONE ST ,Slater,Iowa,G,S,G_S_502 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=502+BOONE+ST,Slater+Iowa"," 502 BOONE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 504 BOONE ST ,Slater,Iowa,G,S,G_S_504 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=504+BOONE+ST,Slater+Iowa"," 504 BOONE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 507 STORY ST ,Slater,Iowa,G,S,G_S_507 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+STORY+ST,Slater+Iowa"," 507 STORY ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 401 STORY ST ,Slater,Iowa,G,S,G_S_401 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+STORY+ST,Slater+Iowa"," 401 STORY ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 408 BOONE ST ,Slater,Iowa,G,S,G_S_408 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=408+BOONE+ST,Slater+Iowa"," 408 BOONE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 406 BOONE ST ,Slater,Iowa,G,S,G_S_406 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+BOONE+ST,Slater+Iowa"," 406 BOONE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 604 MAIN ST ,Slater,Iowa,G,S,G_S_604 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=604+MAIN+ST,Slater+Iowa"," 604 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 608 MAIN ST ,Slater,Iowa,G,S,G_S_608 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=608+MAIN+ST,Slater+Iowa"," 608 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 106 N GREENE ST ,Slater,Iowa,G,S,G_S_106 N GREENE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=106+N+GREENE+ST,Slater+Iowa"," 106 N GREENE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 501 MAIN ST ,Slater,Iowa,G,S,G_S_501 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+MAIN+ST,Slater+Iowa"," 501 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 103 N STORY ST ,Slater,Iowa,G,S,G_S_103 N STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=103+N+STORY+ST,Slater+Iowa"," 103 N STORY ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 509 MARSHALL ST ,Slater,Iowa,G,S,G_S_509 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=509+MARSHALL+ST,Slater+Iowa"," 509 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 505 MARSHALL ST ,Slater,Iowa,G,S,G_S_505 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+MARSHALL+ST,Slater+Iowa"," 505 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 501 MARSHALL ST ,Slater,Iowa,G,S,G_S_501 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+MARSHALL+ST,Slater+Iowa"," 501 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 404 5TH AVE ,Slater,Iowa,G,S,G_S_404 5TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+5TH+AVE,Slater+Iowa"," 404 5TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 407 MARSHALL ST ,Slater,Iowa,G,S,G_S_407 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+MARSHALL+ST,Slater+Iowa"," 407 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 401 MARSHALL ST ,Slater,Iowa,G,S,G_S_401 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=401+MARSHALL+ST,Slater+Iowa"," 401 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 410 STORY ST ,Slater,Iowa,G,S,G_S_410 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+STORY+ST,Slater+Iowa"," 410 STORY ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 411 BENTON ST ,Slater,Iowa,G,S,G_S_411 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=411+BENTON+ST,Slater+Iowa"," 411 BENTON ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 407 BENTON ST ,Slater,Iowa,G,S,G_S_407 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+BENTON+ST,Slater+Iowa"," 407 BENTON ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 403 BENTON ST ,Slater,Iowa,G,S,G_S_403 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=403+BENTON+ST,Slater+Iowa"," 403 BENTON ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 311 4TH AVE ,Slater,Iowa,G,S,G_S_311 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+4TH+AVE,Slater+Iowa"," 311 4TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 301 TAMA ST ,Slater,Iowa,G,S,G_S_301 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=301+TAMA+ST,Slater+Iowa"," 301 TAMA ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 302 3RD AVE ,Slater,Iowa,G,S,G_S_302 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=302+3RD+AVE,Slater+Iowa"," 302 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 308 3RD AVE ,Slater,Iowa,G,S,G_S_308 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=308+3RD+AVE,Slater+Iowa"," 308 3RD AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 310 MARSHALL ST ,Slater,Iowa,G,S,G_S_310 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+MARSHALL+ST,Slater+Iowa"," 310 MARSHALL ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 413 MAIN ST ,Slater,Iowa,G,S,G_S_413 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=413+MAIN+ST,Slater+Iowa"," 413 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 421 MAIN ST ,Slater,Iowa,G,S,G_S_421 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=421+MAIN+ST,Slater+Iowa"," 421 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 313 MAIN ST ,Slater,Iowa,G,S,G_S_313 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=313+MAIN+ST,Slater+Iowa"," 313 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 317 MAIN ST ,Slater,Iowa,G,S,G_S_317 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=317+MAIN+ST,Slater+Iowa"," 317 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 205 MAIN ST ,Slater,Iowa,G,S,G_S_205 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+MAIN+ST,Slater+Iowa"," 205 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 211 MAIN ST ,Slater,Iowa,G,S,G_S_211 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=211+MAIN+ST,Slater+Iowa"," 211 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 107 MAIN ST ,Slater,Iowa,G,S,G_S_107 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+MAIN+ST,Slater+Iowa"," 107 MAIN ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 104 N BENTON ST ,Slater,Iowa,G,S,G_S_104 N BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+N+BENTON+ST,Slater+Iowa"," 104 N BENTON ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 405 1ST AVE N ,Slater,Iowa,G,S,G_S_405 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+1ST+AVE+N,Slater+Iowa"," 405 1ST AVE N Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 505 1ST AVE N ,Slater,Iowa,G,S,G_S_505 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+1ST+AVE+N,Slater+Iowa"," 505 1ST AVE N Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 615 1ST AVE N ,Slater,Iowa,G,S,G_S_615 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=615+1ST+AVE+N,Slater+Iowa"," 615 1ST AVE N Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 402 BOONE ST ,Slater,Iowa,G,S,G_S_402 BOONE ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+BOONE+ST,Slater+Iowa"," 402 BOONE ST Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 505 4TH AVE ,Slater,Iowa,G,S,G_S_505 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=505+4TH+AVE,Slater+Iowa"," 505 4TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
 507 4TH AVE ,Slater,Iowa,G,S,G_S_507 4TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=507+4TH+AVE,Slater+Iowa"," 507 4TH AVE Slater, Iowa",-93.6792994,41.8756303,,,,,,,,,,,,,,,,,
