address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,roof,roof_confidence,img_used
401 W ELM ST,Ogden,Iowa,,,,"401 W ELM ST, Ogden, Iowa",-94.0324481,42.043334,,,,,,,,,,,,,,,,,,True,,False,garden_present,50.94,good_siding,36.91,good_gutter,52.68,good_roof,58.47,G_OG_401 W ELM ST_
207 E ELM ST,Ogden,Iowa,,,,"207 E ELM ST, Ogden, Iowa",-94.0262644,42.0432417,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.13,good_siding,35.76,good_gutter,64.39,good_roof,50.4,G_OG_207 E ELM ST_
101 E SYCAMORE ST,Ogden,Iowa,,,,"101 E SYCAMORE ST, Ogden, Iowa",-94.0277405,42.0412208,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
119 E ELM ST,Ogden,Iowa,,,,"119 E ELM ST, Ogden, Iowa",-94.027095,42.043292,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.24,poor_siding,43.13,poor/no_gutter,70.65,good_roof,58.55,G_OG_119 E ELM ST_
225 N 1ST ST,Ogden,Iowa,,,,"225 N 1ST ST, Ogden, Iowa",-94.0277804,42.0408333,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.69,good_siding,49.25,good_gutter,70.37,damaged_roof,51.38,G_OG_225 N 1ST ST_
219 W CHERRY ST,Ogden,Iowa,,,,"219 W CHERRY ST, Ogden, Iowa",-94.0305331,42.0442892,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.6,poor_siding,42.45,poor/no_gutter,67.87,good_roof,61.87,G_OG_219 W CHERRY ST_
213 N 1ST ST,Ogden,Iowa,,,,"213 N 1ST ST, Ogden, Iowa",-94.0277804,42.0406016,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.12,good_siding,45.52,good_gutter,62.41,damaged_roof,51.93,G_OG_213 N 1ST ST_
202 W CHESTNUT ST,Ogden,Iowa,,,,"202 W CHESTNUT ST, Ogden, Iowa",-94.0298349,42.0448349,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
619 NW 3RD ST,Ogden,Iowa,,,,"619 NW 3RD ST, Ogden, Iowa",-94.0304533,42.0448325,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.48,good_siding,38.8,good_gutter,52.85,good_roof,57.81,G_OG_619 NW 3RD ST_
514 NE 2ND ST,Ogden,Iowa,,,,"514 NE 2ND ST, Ogden, Iowa",-94.0269426,42.0436041,,,,,,,,,,,,,,,,,,True,,False,garden_present,50.31,chipped_paint,36.03,good_gutter,62.52,good_roof,55.14,G_OG_514 NE 2ND ST_
220 NE 3RD ST,Ogden,Iowa,,,,"220 NE 3RD ST, Ogden, Iowa",-94.0256661,42.0407528,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.63,chipped_paint,36.13,good_gutter,52.84,good_roof,52.99,G_OG_220 NE 3RD ST_
208 NE 3RD ST,Ogden,Iowa,,,,"208 NE 3RD ST, Ogden, Iowa",-94.0256262,42.0403681,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.46,chipped_paint,37.42,good_gutter,61.19,good_roof,54.13,G_OG_208 NE 3RD ST_
213 W CHERRY ST,Ogden,Iowa,,,,"213 W CHERRY ST, Ogden, Iowa",-94.030174,42.0442631,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
201 W CHERRY ST,Ogden,Iowa,,,,"201 W CHERRY ST, Ogden, Iowa",-94.0298548,42.0442743,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.57,poor_siding,38.99,poor/no_gutter,67.31,good_roof,55.99,G_OG_201 W CHERRY ST_
319 W ELM ST,Ogden,Iowa,,,,"319 W ELM ST, Ogden, Iowa",-94.0317041,42.043308,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
309 W CHERRY ST,Ogden,Iowa,,,,"309 W CHERRY ST, Ogden, Iowa",-94.031303,42.044308,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.14,good_siding,43.45,good_gutter,70.15,good_roof,52.66,G_OG_309 W CHERRY ST_
313 W CHERRY ST,Ogden,Iowa,,,,"313 W CHERRY ST, Ogden, Iowa",-94.031548,42.044307,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.63,good_siding,39.84,good_gutter,69.37,good_roof,53.09,G_OG_313 W CHERRY ST_
205 NE 4TH ST,Ogden,Iowa,,,,"205 NE 4TH ST, Ogden, Iowa",-94.0236933,42.0401984,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.65,chipped_paint,34.43,good_gutter,67.86,good_roof,51.61,G_OG_205 NE 4TH ST_
320 NE 2ND ST,Ogden,Iowa,,,,"320 NE 2ND ST, Ogden, Iowa",-94.0269626,42.0416921,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
507 W SYCAMORE ST,Ogden,Iowa,,,,"507 W SYCAMORE ST, Ogden, Iowa",-94.033645,42.0412456,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
426 NE 3RD ST,Ogden,Iowa,,,,"426 NE 3RD ST, Ogden, Iowa",-94.0256661,42.0428765,,,,,,,,,,,,,,,,,,True,,False,garden_present,37.94,poor_siding,37.23,poor/no_gutter,63.78,good_roof,52.47,G_OG_426 NE 3RD ST_
314 NW 7TH ST,Ogden,Iowa,,,,"314 NW 7TH ST, Ogden, Iowa",-94.0365975,42.0416053,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.41,poor_siding,38.54,poor/no_gutter,68.75,good_roof,55.01,G_OG_314 NW 7TH ST_
313 NW 8TH ST,Ogden,Iowa,,,,"313 NW 8TH ST, Ogden, Iowa",-94.0375751,42.0417062,,,,,,,,,,,,,,,,,,True,,False,no_garden,41.93,poor_siding,38.49,poor/no_gutter,65.0,good_roof,54.36,G_OG_313 NW 8TH ST_
320 N 1ST ST,Ogden,Iowa,,,,"320 N 1ST ST, Ogden, Iowa",-94.0283389,42.0418563,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.52,good_siding,35.61,good_gutter,64.81,good_roof,55.78,G_OG_320 N 1ST ST_
413 E SYCAMORE ST,Ogden,Iowa,,,,"413 E SYCAMORE ST, Ogden, Iowa",-94.0231131,42.0412283,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.77,good_siding,51.12,good_gutter,68.32,damaged_roof,53.15,G_OG_413 E SYCAMORE ST_
121 E LOCUST ST,Ogden,Iowa,,,,"121 E LOCUST ST, Ogden, Iowa",-94.0271122,42.040345,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.9,good_siding,41.8,good_gutter,65.29,good_roof,53.32,G_OG_121 E LOCUST ST_
708 W CHERRY ST,Ogden,Iowa,,,,"708 W CHERRY ST, Ogden, Iowa",-94.0369167,42.043795,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.72,chipped_paint,34.55,good_gutter,70.01,good_roof,54.96,G_OG_708 W CHERRY ST_
719 W ELM ST,Ogden,Iowa,,,,"719 W ELM ST, Ogden, Iowa",-94.0372559,42.0434163,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
141 E LOCUST ST,Ogden,Iowa,,,,"141 E LOCUST ST, Ogden, Iowa",-94.0269426,42.0402448,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
701 W ELM ST,Ogden,Iowa,,,,"701 W ELM ST, Ogden, Iowa",-94.0366374,42.0432256,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
720 W CHERRY ST,Ogden,Iowa,,,,"720 W CHERRY ST, Ogden, Iowa",-94.0374454,42.0437475,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.46,good_siding,37.72,good_gutter,55.69,good_roof,51.79,G_OG_720 W CHERRY ST_
502 NW 6TH ST,Ogden,Iowa,,,,"502 NW 6TH ST, Ogden, Iowa",-94.0349217,42.0433244,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.43,chipped_paint,35.34,good_gutter,63.8,good_roof,54.15,G_OG_502 NW 6TH ST_
620 NW 3RD ST,Ogden,Iowa,,,,"620 NW 3RD ST, Ogden, Iowa",-94.0310517,42.0448501,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.13,poor_siding,36.4,good_gutter,54.83,good_roof,50.63,G_OG_620 NW 3RD ST_
220 NW 4TH ST,Ogden,Iowa,,,,"220 NW 4TH ST, Ogden, Iowa",-94.0323683,42.0408656,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.18,poor_siding,36.06,good_gutter,55.55,good_roof,51.95,G_OG_220 NW 4TH ST_
214 NW 3RD ST,Ogden,Iowa,,,,"214 NW 3RD ST, Ogden, Iowa",-94.0314224,42.0405736,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
218 W SYCAMORE ST,Ogden,Iowa,,,,"218 W SYCAMORE ST, Ogden, Iowa",-94.0300543,42.0407922,,,,,,,,,,,,,,,,,,True,,False,garden_present,37.29,good_siding,37.04,good_gutter,55.15,good_roof,60.3,G_OG_218 W SYCAMORE ST_
425 W LOCUST ST,Ogden,Iowa,,,,"425 W LOCUST ST, Ogden, Iowa",-94.0330265,42.0403272,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.23,chipped_paint,37.01,good_gutter,66.81,good_roof,55.62,G_OG_425 W LOCUST ST_
519 NW 8TH ST,Ogden,Iowa,,,,"519 NW 8TH ST, Ogden, Iowa",-94.0375551,42.0436954,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.61,poor_siding,36.26,poor/no_gutter,58.94,good_roof,55.74,G_OG_519 NW 8TH ST_
125 W CHERRY ST,Ogden,Iowa,,,,"125 W CHERRY ST, Ogden, Iowa",-94.0292564,42.0442567,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.67,poor_siding,37.6,poor/no_gutter,66.74,good_roof,60.38,G_OG_125 W CHERRY ST_
220 NE 4TH ST,Ogden,Iowa,,,,"220 NE 4TH ST, Ogden, Iowa",-94.0241801,42.0407566,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.23,poor_siding,35.58,poor/no_gutter,51.21,good_roof,53.82,G_OG_220 NE 4TH ST_
414 NW 6TH ST,Ogden,Iowa,,,,"414 NW 6TH ST, Ogden, Iowa",-94.0348818,42.0427467,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
119 W CHERRY ST,Ogden,Iowa,,,,"119 W CHERRY ST, Ogden, Iowa",-94.0290171,42.0443037,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.28,good_siding,36.64,good_gutter,69.89,good_roof,55.08,G_OG_119 W CHERRY ST_
113 W CHERRY ST,Ogden,Iowa,,,,"113 W CHERRY ST, Ogden, Iowa",-94.0287777,42.0442734,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.22,good_siding,36.01,good_gutter,67.68,good_roof,55.84,G_OG_113 W CHERRY ST_
608 N 1ST ST,Ogden,Iowa,,,,"608 N 1ST ST, Ogden, Iowa",-94.0283688,42.0444132,,,,,,,,,,,,,,,,,,True,,False,garden_present,50.84,chipped_paint,34.95,good_gutter,60.91,good_roof,53.44,G_OG_608 N 1ST ST_
419 W ELM ST,Ogden,Iowa,,,,"419 W ELM ST, Ogden, Iowa",-94.0330266,42.0432558,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.48,poor_siding,37.11,poor/no_gutter,54.89,good_roof,59.55,G_OG_419 W ELM ST_
201 E LOCUST ST,Ogden,Iowa,,,,"201 E LOCUST ST, Ogden, Iowa",-94.0264639,42.0403002,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
202 E SYCAMORE ST,Ogden,Iowa,,,,"202 E SYCAMORE ST, Ogden, Iowa",-94.0264838,42.0407821,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.66,good_siding,36.93,good_gutter,65.16,good_roof,56.87,G_OG_202 E SYCAMORE ST_
208 NE 4TH ST,Ogden,Iowa,,,,"208 NE 4TH ST, Ogden, Iowa",-94.0242699,42.040377,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.4,chipped_paint,34.75,good_gutter,65.59,good_roof,53.57,G_OG_208 NE 4TH ST_
515 NW 2ND ST,Ogden,Iowa,,,,"515 NW 2ND ST, Ogden, Iowa",-94.0295127,42.0420446,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.14,good_siding,35.33,good_gutter,66.71,good_roof,52.76,G_OG_515 NW 2ND ST_
119 W ELM ST,Ogden,Iowa,,,,"119 W ELM ST, Ogden, Iowa",-94.0289373,42.0433026,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
213 W SYCAMORE ST,Ogden,Iowa,,,,"213 W SYCAMORE ST, Ogden, Iowa",-94.030254,42.041312,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.29,good_siding,36.26,good_gutter,52.9,good_roof,62.59,G_OG_213 W SYCAMORE ST_
614 N 1ST ST,Ogden,Iowa,,,,"614 N 1ST ST, Ogden, Iowa",-94.028431,42.04474,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.74,good_siding,34.64,good_gutter,58.24,good_roof,58.93,G_OG_614 N 1ST ST_
602 NW 4TH ST,Ogden,Iowa,,,,"602 NW 4TH ST, Ogden, Iowa",-94.0324082,42.0443393,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
219 NW 3RD ST,Ogden,Iowa,,,,"219 NW 3RD ST, Ogden, Iowa",-94.0305331,42.0408141,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.6,good_siding,43.67,poor/no_gutter,51.17,good_roof,59.74,G_OG_219 NW 3RD ST_
214 NE 2ND ST,Ogden,Iowa,,,,"214 NE 2ND ST, Ogden, Iowa",-94.0269626,42.0405337,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
508 NW 7TH ST,Ogden,Iowa,,,,"508 NW 7TH ST, Ogden, Iowa",-94.0366175,42.0434387,,,,,,,,,,,,,,,,,,True,,False,no_garden,37.51,good_siding,42.96,good_gutter,53.45,good_roof,58.98,G_OG_508 NW 7TH ST_
220 W CHERRY ST,Ogden,Iowa,,,,"220 W CHERRY ST, Ogden, Iowa",-94.0304533,42.0438286,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
426 W SYCAMORE ST,Ogden,Iowa,,,,"426 W SYCAMORE ST, Ogden, Iowa",-94.0326875,42.0407772,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.32,good_siding,44.06,good_gutter,59.3,good_roof,51.71,G_OG_426 W SYCAMORE ST_
206 W SYCAMORE ST,Ogden,Iowa,,,,"206 W SYCAMORE ST, Ogden, Iowa",-94.029815,42.0408006,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.28,good_siding,39.73,good_gutter,69.32,good_roof,56.43,G_OG_206 W SYCAMORE ST_
113 E LOCUST ST,Ogden,Iowa,,,,"113 E LOCUST ST, Ogden, Iowa",-94.0276308,42.040269,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.46,good_siding,42.2,poor/no_gutter,66.76,good_roof,54.86,G_OG_113 E LOCUST ST_
501 NW 3RD ST,Ogden,Iowa,,,,"501 NW 3RD ST, Ogden, Iowa",-94.0304134,42.0433281,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.4,good_siding,40.23,poor/no_gutter,65.2,good_roof,53.35,G_OG_501 NW 3RD ST_
308 W CHESTNUT ST,Ogden,Iowa,,,,"308 W CHESTNUT ST, Ogden, Iowa",-94.0313509,42.044859,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.94,poor_siding,37.52,good_gutter,57.5,good_roof,60.43,G_OG_308 W CHESTNUT ST_
302 W LOCUST ST,Ogden,Iowa,,,,"302 W LOCUST ST, Ogden, Iowa",-94.0311714,42.0398264,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
308 NW 6TH ST,Ogden,Iowa,,,,"308 NW 6TH ST, Ogden, Iowa",-94.0349616,42.0413924,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
431 E SYCAMORE ST,Ogden,Iowa,,,,"431 E SYCAMORE ST, Ogden, Iowa",-94.0224748,42.0412506,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
443 E SYCAMORE ST,Ogden,Iowa,,,,"443 E SYCAMORE ST, Ogden, Iowa",-94.0220488,42.0412033,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
419 E SYCAMORE ST,Ogden,Iowa,,,,"419 E SYCAMORE ST, Ogden, Iowa",-94.0229136,42.0412353,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.53,good_siding,42.38,poor/no_gutter,61.84,good_roof,57.94,G_OG_419 E SYCAMORE ST_
515 NW 2ND ST,Ogden,Iowa,,,,"515 NW 2ND ST, Ogden, Iowa",-94.0295127,42.0420446,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.14,good_siding,35.33,good_gutter,66.71,good_roof,52.76,G_OG_515 NW 2ND ST_
501 NW 2ND ST,Ogden,Iowa,,,,"501 NW 2ND ST, Ogden, Iowa",-94.0292764,42.04331,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.42,chipped_paint,34.68,good_gutter,68.41,good_roof,58.41,G_OG_501 NW 2ND ST_
619 NW 4TH ST,Ogden,Iowa,,,,"619 NW 4TH ST, Ogden, Iowa",-94.0317698,42.044825,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
432 E MAPLE ST,Ogden,Iowa,,,,"432 E MAPLE ST, Ogden, Iowa",-94.0225945,42.0417098,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.73,chipped_paint,34.23,good_gutter,69.61,good_roof,57.34,G_OG_432 E MAPLE ST_
214 NE 4TH ST,Ogden,Iowa,,,,"214 NE 4TH ST, Ogden, Iowa",-94.0243397,42.0405965,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.45,chipped_paint,35.32,good_gutter,51.91,good_roof,54.95,G_OG_214 NE 4TH ST_
101 W CHERRY ST,Ogden,Iowa,,,,"101 W CHERRY ST, Ogden, Iowa",-94.0283987,42.0442674,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.45,good_siding,35.14,good_gutter,67.27,damaged_roof,54.16,G_OG_101 W CHERRY ST_
420 NW 3RD ST,Ogden,Iowa,,,,"420 NW 3RD ST, Ogden, Iowa",-94.031046,42.042725,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.58,poor_siding,37.25,poor/no_gutter,63.95,damaged_roof,52.69,G_OG_420 NW 3RD ST_
201 W SYCAMORE ST,Ogden,Iowa,,,,"201 W SYCAMORE ST, Ogden, Iowa",-94.0297551,42.0412854,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
602 W LOCUST ST,Ogden,Iowa,,,,"602 W LOCUST ST, Ogden, Iowa",-94.0347621,42.0398549,,,,,,,,,,,,,,,,,,True,,False,garden_present,44.13,good_siding,40.8,good_gutter,62.48,good_roof,59.77,G_OG_602 W LOCUST ST_
114 W CHESTNUT ST,Ogden,Iowa,,,,"114 W CHESTNUT ST, Ogden, Iowa",-94.0287777,42.0448526,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
213 NE 2ND ST,Ogden,Iowa,,,,"213 NE 2ND ST, Ogden, Iowa",-94.0264639,42.0405319,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
407 W MAPLE ST,Ogden,Iowa,,,,"407 W MAPLE ST, Ogden, Iowa",-94.0327274,42.0423589,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
402 W MAPLE ST,Ogden,Iowa,,,,"402 W MAPLE ST, Ogden, Iowa",-94.0324082,42.0418295,,,,,,,,,,,,,,,,,,True,,False,garden_present,36.74,poor_siding,37.04,good_gutter,52.26,good_roof,57.26,G_OG_402 W MAPLE ST_
319 NW 5TH ST,Ogden,Iowa,,,,"319 NW 5TH ST, Ogden, Iowa",-94.0330066,42.0418471,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.57,good_siding,42.94,poor/no_gutter,51.11,good_roof,52.19,G_OG_319 NW 5TH ST_
520 N 1ST ST,Ogden,Iowa,,,,"520 N 1ST ST, Ogden, Iowa",-94.0283389,42.0438641,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
420 NW 4TH ST,Ogden,Iowa,,,,"420 NW 4TH ST, Ogden, Iowa",-94.0323882,42.0428148,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
414 W ELM ST,Ogden,Iowa,,,,"414 W ELM ST, Ogden, Iowa",-94.0327673,42.0427822,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.67,good_siding,42.92,poor/no_gutter,59.98,damaged_roof,50.33,G_OG_414 W ELM ST_
313 NW 5TH ST,Ogden,Iowa,,,,"313 NW 5TH ST, Ogden, Iowa",-94.0330465,42.0416527,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.25,poor_siding,36.37,good_gutter,53.52,good_roof,59.1,G_OG_313 NW 5TH ST_
720 W LOCUST ST,Ogden,Iowa,,,,"720 W LOCUST ST, Ogden, Iowa",-94.0373257,42.0398518,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.92,poor_siding,34.66,good_gutter,61.01,good_roof,51.42,G_OG_720 W LOCUST ST_
420 W ELM ST,Ogden,Iowa,,,,"420 W ELM ST, Ogden, Iowa",-94.0330465,42.0427724,,,,,,,,,,,,,,,,,,True,,False,garden_present,41.93,poor_siding,33.61,good_gutter,64.12,good_roof,57.86,G_OG_420 W ELM ST_
419 W SYCAMORE ST,Ogden,Iowa,,,,"419 W SYCAMORE ST, Ogden, Iowa",-94.0330465,42.0412279,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
714 W LOCUST ST,Ogden,Iowa,,,,"714 W LOCUST ST, Ogden, Iowa",-94.0370763,42.0396965,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
114 W CHERRY ST,Ogden,Iowa,,,,"114 W CHERRY ST, Ogden, Iowa",-94.0287777,42.0438487,,,,,,,,,,,,,,,,,,True,,False,no_garden,39.79,good_siding,39.33,poor/no_gutter,57.37,good_roof,54.57,G_OG_114 W CHERRY ST_
314 NW 4TH ST,Ogden,Iowa,,,,"314 NW 4TH ST, Ogden, Iowa",-94.0323882,42.0416565,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
720 W LOCUST ST,Ogden,Iowa,,,,"720 W LOCUST ST, Ogden, Iowa",-94.0373257,42.0398518,,,,,,,,,,,,,,,,,,True,,False,garden_present,45.92,poor_siding,34.66,good_gutter,61.01,good_roof,51.42,G_OG_720 W LOCUST ST_
426 NE 2ND ST,Ogden,Iowa,,,,"426 NE 2ND ST, Ogden, Iowa",-94.027092,42.0428659,,,,,,,,,,,,,,,,,,True,,False,garden_present,48.87,good_siding,36.33,good_gutter,68.38,damaged_roof,50.37,G_OG_426 NE 2ND ST_
515 NW 2ND ST,Ogden,Iowa,,,,"515 NW 2ND ST, Ogden, Iowa",-94.0295127,42.0420446,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.14,good_siding,35.33,good_gutter,66.71,good_roof,52.76,G_OG_515 NW 2ND ST_
515 NW 2ND ST,Ogden,Iowa,,,,"515 NW 2ND ST, Ogden, Iowa",-94.0295127,42.0420446,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.14,good_siding,35.33,good_gutter,66.71,good_roof,52.76,G_OG_515 NW 2ND ST_
508 N 1ST ST,Ogden,Iowa,,,,"508 N 1ST ST, Ogden, Iowa",-94.0285782,42.043431,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
119 NW 7TH ST,Ogden,Iowa,,,,"119 NW 7TH ST, Ogden, Iowa",-94.0360788,42.0398087,,,,,,,,,,,,,,,,,,True,,False,garden_present,43.79,chipped_paint,38.74,good_gutter,58.73,good_roof,52.46,G_OG_119 NW 7TH ST_
702 W LOCUST ST,Ogden,Iowa,,,,"702 W LOCUST ST, Ogden, Iowa",-94.0366175,42.0398091,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
513 NE 4TH ST,Ogden,Iowa,,,,"513 NE 4TH ST, Ogden, Iowa",-94.0236316,42.0435655,,,,,,,,,,,,,,,,,,True,,False,garden_present,39.6,good_siding,40.98,good_gutter,60.38,good_roof,54.05,G_OG_513 NE 4TH ST_
602 NW 3RD ST,Ogden,Iowa,,,,"602 NW 3RD ST, Ogden, Iowa",-94.031058,42.044308,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.41,good_siding,35.9,good_gutter,70.74,good_roof,56.39,G_OG_602 NW 3RD ST_
620 W ELM ST,Ogden,Iowa,,,,"620 W ELM ST, Ogden, Iowa",-94.0354803,42.0428029,,,,,,,,,,,,,,,,,,True,,False,garden_present,47.23,good_siding,37.29,good_gutter,69.51,good_roof,55.02,G_OG_620 W ELM ST_
525 NE 4TH ST,Ogden,Iowa,,,,"525 NE 4TH ST, Ogden, Iowa",-94.023512,42.0438786,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.44,good_siding,41.21,good_gutter,69.44,good_roof,54.15,G_OG_525 NE 4TH ST_
520 NE 4TH ST,Ogden,Iowa,,,,"520 NE 4TH ST, Ogden, Iowa",-94.0242699,42.0436204,,,,,,,,,,,,,,,,,,False,house_present,False,,0.0,,0.0,,0.0,,0.0,
502 NE 4TH ST,Ogden,Iowa,,,,"502 NE 4TH ST, Ogden, Iowa",-94.0241901,42.0432371,,,,,,,,,,,,,,,,,,True,,False,garden_present,46.85,chipped_paint,35.16,good_gutter,70.47,good_roof,58.46,G_OG_502 NE 4TH ST_
414 NE 2ND ST,Ogden,Iowa,,,,"414 NE 2ND ST, Ogden, Iowa",-94.0270224,42.0425588,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.5,good_siding,34.92,good_gutter,68.68,good_roof,50.53,G_OG_414 NE 2ND ST_
514 NE 4TH ST,Ogden,Iowa,,,,"514 NE 4TH ST, Ogden, Iowa",-94.0242699,42.043466,,,,,,,,,,,,,,,,,,True,,False,garden_present,49.14,chipped_paint,33.64,good_gutter,70.61,good_roof,55.42,G_OG_514 NE 4TH ST_
501 NE 3RD ST,Ogden,Iowa,,,,"501 NE 3RD ST, Ogden, Iowa",-94.0250677,42.043245,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.89,good_siding,34.22,good_gutter,65.96,good_roof,51.85,G_OG_501 NE 3RD ST_
526 NE 4TH ST,Ogden,Iowa,,,,"526 NE 4TH ST, Ogden, Iowa",-94.0244693,42.0437679,,,,,,,,,,,,,,,,,,True,,False,garden_present,42.73,poor_siding,38.59,poor/no_gutter,53.89,good_roof,54.71,G_OG_526 NE 4TH ST_
225 NE 4TH ST,Ogden,Iowa,,,,"225 NE 4TH ST, Ogden, Iowa",-94.0237114,42.0408599,,,,,,,,,,,,,,,,,,True,,False,garden_present,40.11,good_siding,40.01,poor/no_gutter,59.44,good_roof,59.78,G_OG_225 NE 4TH ST_
